t,p,alt,KMF,ax,ay,az,gx,gy,gz,roll,pitch,RAM,Launch,Apo,Land
97708,95485.85,499.96,500.02,0.01,0.77,0.60,-4.62,1.87,1.30,52.27,-0.70,571,1,0,0
97743,95489.40,499.65,500.02,0.01,0.77,0.60,-4.72,1.92,1.18,52.14,-0.46,571,1,0,0
97779,95494.27,499.23,500.01,0.01,0.77,0.61,-4.64,2.11,1.44,51.60,-0.53,571,1,0,0
97815,95483.78,500.14,500.01,0.01,0.77,0.60,-4.75,1.95,1.47,52.10,-0.40,571,1,0,0
97855,95484.51,499.90,500.01,0.01,0.77,0.60,-4.76,1.99,1.09,51.87,-0.83,571,1,0,0
97891,95484.17,500.11,500.01,0.01,0.77,0.59,-4.81,1.75,1.38,52.63,-0.63,571,1,0,0
97928,95484.51,500.33,500.02,0.01,0.77,0.60,-4.30,1.96,1.34,52.27,-0.76,571,1,0,0
97964,95480.98,500.39,500.02,0.01,0.77,0.60,-4.94,1.84,1.36,52.03,-0.36,571,1,0,0
97999,95484.51,500.08,500.02,0.01,0.77,0.60,-4.65,1.94,1.46,52.23,-0.62,571,1,0,0
98035,95485.64,500.05,500.02,0.01,0.77,0.59,-4.58,1.86,1.21,52.34,-0.66,571,1,0,0
98075,95481.36,499.73,500.02,0.00,0.77,0.60,-4.65,2.11,1.24,52.02,-0.23,571,1,0,0
98111,95485.27,500.01,500.02,0.01,0.77,0.60,-4.63,1.91,1.25,52.35,-0.37,571,1,0,0
98147,95482.46,500.05,500.02,0.01,0.77,0.60,-4.75,1.91,1.47,52.16,-0.76,571,1,0,0
98184,95484.51,500.08,500.02,0.01,0.77,0.59,-4.46,1.97,1.24,52.66,-0.56,571,1,0,0
98220,95482.08,500.29,500.02,0.01,0.77,0.60,-5.17,1.72,1.24,52.03,-0.37,571,1,0,0
98255,95483.19,500.19,500.02,0.01,0.77,0.59,-4.66,1.96,1.42,52.36,-0.53,571,1,0,0
98295,95488.80,499.77,500.02,0.01,0.77,0.60,-4.92,1.93,1.40,52.24,-0.69,571,1,0,0
98340,95483.53,500.16,500.02,0.01,0.78,0.61,-4.22,1.85,1.08,51.97,-0.51,571,1,0,0
98376,95486.35,499.92,500.02,0.01,0.77,0.60,-4.93,2.09,1.39,52.18,-0.85,571,1,0,0
98412,95477.22,500.71,500.02,0.01,0.77,0.60,-4.37,1.86,1.46,52.18,-0.37,571,1,0,0
98448,95486.72,499.49,500.02,0.01,0.77,0.59,-4.91,1.80,1.36,52.46,-0.77,571,1,0,0
98484,95486.35,499.92,500.02,0.01,0.77,0.60,-4.43,1.88,1.08,52.24,-0.52,571,1,0,0
98521,95476.63,500.28,500.02,0.02,0.77,0.60,-5.13,1.80,1.24,52.06,-1.01,571,1,0,0
98553,95483.19,500.41,500.02,0.01,0.77,0.60,-4.36,2.13,1.43,52.04,-0.67,571,1,0,0
98590,95487.47,499.82,500.02,0.01,0.78,0.59,-4.94,1.98,1.26,52.87,-0.76,571,1,0,0
98626,95487.85,499.79,500.02,0.01,0.77,0.60,-4.46,1.63,1.29,52.00,-0.30,571,1,0,0
98672,95486.72,499.89,500.02,0.01,0.77,0.60,-4.88,1.94,1.28,52.26,-0.32,571,1,0,0
98708,95484.67,499.72,500.02,0.01,0.77,0.60,-4.68,1.94,1.17,51.76,-0.47,571,1,0,0
98744,95485.39,500.00,500.02,0.01,0.77,0.60,-5.04,1.95,1.40,51.92,-0.57,571,1,0,0
98784,95482.58,500.25,500.02,0.01,0.77,0.60,-4.67,1.82,1.36,52.05,-0.53,571,1,0,0
98820,95484.80,500.05,500.02,0.01,0.77,0.59,-4.68,1.72,1.33,52.37,-0.66,571,1,0,0
98855,95492.86,499.35,500.02,0.01,0.77,0.60,-4.90,1.99,1.35,51.98,-0.49,571,1,0,0
98892,95486.88,499.87,500.01,0.00,0.76,0.60,-4.65,1.91,1.37,51.74,-0.16,571,1,0,0
98928,95486.88,499.84,500.01,0.01,0.77,0.59,-4.65,1.82,1.29,52.41,-0.55,571,1,0,0
98964,95484.07,500.12,500.01,0.01,0.77,0.60,-4.84,1.85,1.56,52.13,-0.69,571,1,0,0
99004,95487.25,499.84,500.01,0.01,0.77,0.59,-4.49,1.91,1.41,52.74,-0.38,571,1,0,0
99040,95490.07,500.08,500.01,0.01,0.77,0.60,-4.68,1.75,1.41,51.96,-0.59,571,1,0,0
99076,95478.46,500.61,500.02,0.01,0.77,0.60,-4.51,1.85,1.42,52.00,-0.65,571,1,0,0
99111,95487.60,499.81,500.02,0.01,0.77,0.60,-4.89,1.74,1.31,52.17,-0.67,571,1,0,0
99147,95485.17,500.05,500.02,0.01,0.76,0.60,-4.78,2.03,1.24,51.73,-0.43,571,1,0,0
99183,95494.32,499.22,500.01,0.01,0.77,0.60,-4.65,1.91,1.34,52.00,-0.42,571,1,0,0
99223,95483.09,500.20,500.01,0.01,0.78,0.59,-4.63,1.79,1.29,52.61,-0.73,571,1,0,0
99259,95482.74,499.99,500.01,0.01,0.77,0.60,-4.86,1.82,1.48,52.16,-0.33,571,1,0,0
99295,95485.55,499.99,500.01,0.01,0.77,0.60,-4.73,1.82,1.42,51.94,-0.45,571,1,0,0
99332,95480.28,500.45,500.01,0.01,0.77,0.61,-4.97,1.96,1.31,51.77,-0.36,571,1,0,0
99367,95485.17,500.02,500.01,0.01,0.77,0.60,-4.94,1.91,1.56,52.33,-0.82,571,1,0,0
99403,95483.46,500.17,500.02,0.01,0.77,0.60,-5.15,1.94,1.32,52.04,-0.73,571,1,0,0
99443,95489.46,499.65,500.01,0.01,0.77,0.59,-4.59,2.17,1.16,52.47,-0.66,571,1,0,0
99479,95483.09,499.96,500.01,0.01,0.77,0.61,-4.38,1.83,0.92,51.53,-0.60,571,1,0,0
99515,95491.89,499.43,500.01,0.01,0.77,0.60,-5.10,1.97,1.27,52.24,-0.68,571,1,0,0
99551,95481.03,499.89,500.01,0.01,0.77,0.60,-4.49,2.03,1.69,52.17,-0.33,571,1,0,0
99587,95486.27,499.92,500.01,0.01,0.77,0.60,-4.86,1.95,1.31,52.10,-0.54,571,1,0,0
99622,95484.60,500.07,500.01,0.01,0.77,0.60,-4.51,1.95,1.30,51.98,-0.53,571,1,0,0
99662,95477.85,500.66,500.01,0.01,0.77,0.60,-5.00,1.87,1.24,52.30,-0.47,571,1,0,0
99698,95487.75,500.04,500.01,0.01,0.78,0.60,-4.69,1.86,1.31,52.35,-0.74,571,1,0,0
99734,95487.75,499.80,500.01,0.01,0.77,0.59,-4.79,1.83,1.33,52.49,-0.63,571,1,0,0
99770,95475.42,499.65,500.01,0.01,0.77,0.59,-4.78,1.75,1.24,52.35,-0.81,571,1,0,0
99807,95486.64,499.89,500.01,0.01,0.78,0.61,-4.57,1.95,1.17,52.05,-0.40,571,1,0,0
99843,95484.22,500.10,500.01,0.01,0.77,0.60,-5.11,2.01,1.56,52.18,-0.39,571,1,0,0
99878,95486.64,499.92,500.01,0.01,0.77,0.60,-4.15,1.95,1.31,51.82,-0.65,571,1,0,0
99918,95486.64,499.89,500.01,0.01,0.77,0.61,-5.04,2.03,1.40,51.99,-0.80,571,1,0,0
99954,95487.03,499.86,500.01,0.01,0.77,0.60,-4.26,1.81,1.26,52.17,-0.43,571,1,0,0
99990,95480.66,499.92,500.01,0.01,0.77,0.59,-5.10,1.91,1.40,52.40,-0.73,571,1,0,0
100026,95484.22,500.10,500.01,0.01,0.77,0.60,-4.40,1.94,1.44,51.97,-0.39,571,1,0,0
100062,95479.33,500.53,500.01,0.01,0.77,0.59,-4.94,1.97,1.17,52.58,-0.39,571,1,0,0
100098,95483.85,500.14,500.01,0.01,0.77,0.60,-4.76,1.70,1.43,51.88,-0.54,571,1,0,0
100137,95483.46,500.17,500.01,0.01,0.77,0.59,-4.68,1.83,1.30,52.31,-0.55,571,1,0,0
100173,95487.41,499.83,500.01,0.00,0.77,0.60,-4.42,1.91,1.27,52.11,-0.27,571,1,0,0
100209,95481.79,500.07,500.01,0.01,0.77,0.60,-4.88,1.65,1.14,52.13,-0.56,571,1,0,0
100246,95483.09,500.20,500.01,0.02,0.77,0.59,-4.65,1.81,1.37,52.61,-0.91,571,1,0,0
100282,95477.47,500.45,500.01,0.01,0.77,0.60,-4.65,1.91,1.40,52.10,-0.72,571,1,0,0
100318,95482.14,500.29,500.02,0.01,0.77,0.60,-4.49,1.82,1.52,52.15,-0.50,571,1,0,0
100366,95487.41,499.83,500.02,0.01,0.77,0.61,-4.77,1.91,1.44,51.61,-0.30,571,1,0,0
100403,95484.95,500.04,500.02,0.01,0.77,0.59,-4.69,1.88,1.23,52.45,-0.65,571,1,0,0
100439,95487.41,499.80,500.01,0.02,0.77,0.60,-4.82,1.90,1.26,52.33,-0.92,571,1,0,0
100474,95484.60,500.07,500.01,0.01,0.77,0.60,-4.55,1.96,1.48,52.19,-0.61,571,1,0,0
100510,95484.60,500.32,500.02,0.00,0.77,0.60,-4.86,2.06,1.39,52.06,-0.29,571,1,0,0
100546,95478.60,500.59,500.02,0.01,0.77,0.60,-4.85,1.77,1.14,51.92,-0.42,571,1,0,0
100586,95481.79,500.32,500.02,0.00,0.77,0.59,-4.76,1.95,1.51,52.49,-0.25,571,1,0,0
100622,95485.32,500.01,500.02,0.01,0.77,0.60,-4.52,1.91,1.37,51.84,-0.61,571,1,0,0
100658,95484.60,500.07,500.02,0.01,0.77,0.59,-4.71,1.91,1.43,52.34,-0.30,571,1,0,0
100704,95482.52,499.76,500.02,0.01,0.77,0.60,-4.70,1.89,1.29,52.05,-0.47,571,1,0,0
100740,95482.52,500.25,500.02,0.01,0.77,0.60,-4.99,1.75,1.53,52.30,-0.44,571,1,0,0
100775,95488.13,499.76,500.02,0.01,0.77,0.59,-4.39,1.92,1.40,52.42,-0.78,571,1,0,0
100815,95482.52,500.25,500.02,0.01,0.77,0.60,-4.87,1.72,1.46,52.14,-0.59,571,1,0,0
100851,95482.86,499.73,500.02,0.01,0.77,0.59,-4.30,1.94,1.34,52.31,-0.69,571,1,0,0
100888,95476.90,500.74,500.02,0.01,0.77,0.60,-4.88,1.86,1.21,51.96,-0.65,571,1,0,0
100924,95483.24,499.66,500.02,0.01,0.77,0.60,-4.49,1.96,1.37,52.17,-0.44,571,1,0,0
100960,95485.32,500.01,500.02,0.01,0.77,0.60,-4.92,1.69,1.44,52.17,-0.70,571,1,0,0
100996,95488.48,499.73,500.02,0.01,0.77,0.60,-4.47,1.83,1.46,52.23,-0.46,571,1,0,0
101036,95480.43,500.43,500.02,0.00,0.77,0.59,-4.94,1.91,1.34,52.56,-0.22,571,1,0,0
101071,95483.61,500.19,500.02,0.01,0.77,0.60,-4.72,1.94,1.44,51.99,-0.82,571,1,0,0
101107,95483.97,500.13,500.02,0.01,0.76,0.60,-4.69,1.71,1.23,51.78,-0.52,571,1,0,0
101143,95483.61,500.47,500.02,0.01,0.77,0.60,-4.51,1.75,1.47,52.33,-0.56,571,1,0,0
101179,95480.06,500.47,500.02,0.01,0.77,0.60,-5.00,1.74,1.31,52.35,-0.67,571,1,0,0
101215,95483.61,500.16,500.02,0.01,0.77,0.59,-4.68,1.85,1.38,52.44,-0.59,571,1,0,0
101255,95480.82,500.40,500.02,0.01,0.77,0.60,-4.90,1.85,1.32,52.16,-0.50,571,1,0,0
101291,95484.35,500.09,500.02,0.01,0.77,0.60,-4.64,2.03,1.44,52.21,-0.73,571,1,0,0
101326,95484.35,500.09,500.02,0.01,0.78,0.60,-4.75,2.17,1.30,52.37,-0.53,571,1,0,0
101362,95479.10,500.27,500.03,0.01,0.77,0.60,-4.57,1.92,1.17,52.09,-0.47,571,1,0,0
101398,95485.10,500.03,500.03,0.01,0.77,0.61,-4.90,2.17,1.41,51.83,-0.61,571,1,0,0
101434,95485.10,500.27,500.03,0.01,0.77,0.60,-4.71,1.78,1.30,52.11,-0.39,571,1,0,0
101474,95489.96,499.60,500.03,0.01,0.77,0.60,-4.87,1.97,1.35,52.31,-0.60,571,1,0,0
101510,95491.82,499.57,500.02,0.02,0.77,0.60,-4.75,1.88,1.40,52.10,-0.96,571,1,0,0
101545,95483.39,500.18,500.02,0.01,0.77,0.60,-4.73,1.89,1.21,52.11,-0.76,571,1,0,0
101581,95473.87,499.47,500.02,0.01,0.77,0.60,-4.71,1.79,1.46,52.00,-0.40,571,1,0,0
101617,95487.31,499.83,500.02,0.01,0.77,0.60,-4.67,1.78,1.15,52.11,-0.82,571,1,0,0
101653,95485.83,499.96,500.02,0.01,0.77,0.60,-4.68,1.75,1.30,52.17,-0.76,571,1,0,0
101692,95489.39,499.65,500.02,0.01,0.77,0.59,-4.57,1.95,1.40,52.31,-0.50,571,1,0,0
101728,95475.35,499.90,500.02,0.01,0.77,0.61,-4.68,2.11,1.24,51.59,-0.37,571,1,0,0
101764,95486.21,499.93,500.02,0.01,0.77,0.59,-4.44,1.93,1.31,52.52,-0.72,571,1,0,0
101799,95483.02,500.21,500.02,0.01,0.77,0.60,-4.58,1.91,1.30,52.14,-0.86,571,1,0,0
101835,95489.01,499.69,500.02,0.01,0.77,0.59,-4.53,1.80,1.24,52.37,-0.55,571,1,0,0
101871,95484.50,500.08,500.02,0.00,0.77,0.59,-4.73,1.84,1.53,52.56,-0.24,571,1,0,0
101910,95481.69,500.33,500.02,0.01,0.77,0.61,-4.68,1.81,1.20,51.88,-0.54,571,1,0,0
101946,95476.42,499.83,500.02,0.01,0.77,0.61,-4.59,2.01,1.34,51.95,-0.46,571,1,0,0
101983,95477.17,500.72,500.02,0.01,0.77,0.60,-4.80,1.88,1.40,52.02,-0.49,571,1,0,0
102019,95476.42,499.80,500.02,0.01,0.77,0.60,-4.81,1.88,1.22,52.28,-0.44,571,1,0,0
102054,95490.84,499.52,500.02,0.01,0.77,0.60,-4.77,1.91,1.05,51.81,-0.39,571,1,0,0
102091,95476.80,500.75,500.02,0.01,0.77,0.60,-4.94,1.89,1.45,52.12,-0.62,571,1,0,0
102127,95476.80,500.75,500.02,0.01,0.77,0.59,-4.43,2.02,1.43,52.39,-0.48,571,1,0,0
102167,95483.89,500.16,500.02,0.02,0.77,0.60,-4.86,1.84,1.35,51.91,-1.03,571,1,0,0
102203,95476.80,500.75,500.03,0.01,0.77,0.60,-4.53,1.82,1.33,52.22,-0.55,571,1,0,0
102240,95482.80,501.18,500.03,0.00,0.77,0.61,-4.90,1.91,1.56,51.65,-0.20,571,1,0,0
102276,95482.80,500.23,500.03,0.00,0.77,0.59,-4.97,1.98,1.56,52.32,-0.26,571,1,0,0
102311,95484.28,500.10,500.03,0.01,0.77,0.60,-4.62,1.87,1.37,51.74,-0.40,571,1,0,0
102348,95479.03,500.56,500.03,0.02,0.77,0.60,-4.82,1.80,1.39,52.29,-1.09,571,1,0,0
102397,95485.38,500.00,500.03,0.01,0.77,0.60,-4.57,1.72,1.24,52.17,-0.71,571,1,0,0
102433,95478.66,499.97,500.03,0.01,0.78,0.59,-5.10,1.91,1.49,52.65,-0.74,571,1,0,0
102469,95487.46,499.82,500.03,0.01,0.77,0.59,-4.43,1.88,1.32,52.47,-0.37,571,1,0,0
102506,95480.11,499.97,500.03,0.01,0.77,0.60,-4.89,2.07,1.37,52.43,-0.41,571,1,0,0
102542,95480.49,500.43,500.03,0.01,0.77,0.60,-4.51,1.85,1.24,52.19,-0.68,571,1,0,0
102578,95479.77,500.49,500.03,0.01,0.77,0.60,-4.82,1.75,1.34,52.24,-0.59,571,1,0,0
102618,95489.28,499.66,500.03,0.01,0.76,0.60,-4.75,1.92,1.31,51.68,-0.55,571,1,0,0
102654,95478.82,500.68,500.04,0.01,0.77,0.60,-4.82,1.95,1.17,52.24,-0.56,571,1,0,0
102690,95480.11,500.46,500.04,0.01,0.77,0.60,-4.75,2.01,1.36,52.12,-0.55,571,1,0,0
102737,95477.67,500.68,500.04,0.02,0.77,0.61,-4.61,1.81,1.38,51.75,-0.88,571,1,0,0
102773,95480.86,500.40,500.04,0.01,0.77,0.60,-4.75,1.95,1.20,52.02,-0.55,571,1,0,0
102809,95480.49,500.43,500.04,0.01,0.77,0.59,-4.66,2.08,1.31,52.48,-0.36,571,1,0,0
102849,95481.97,500.30,500.04,0.01,0.77,0.60,-4.54,1.85,1.24,52.14,-0.50,571,1,0,0
102886,95481.24,500.36,500.04,0.01,0.77,0.60,-4.66,2.04,1.25,52.19,-0.76,571,1,0,0
102922,95482.35,500.36,500.04,0.01,0.77,0.60,-4.47,1.88,1.19,52.18,-0.82,571,1,0,0
102958,95479.91,500.48,500.05,0.01,0.78,0.60,-4.76,1.85,1.34,52.21,-0.70,571,1,0,0
102994,95477.83,500.24,500.05,0.01,0.77,0.60,-4.65,1.69,1.27,52.18,-0.66,571,1,0,0
103030,95482.72,500.24,500.05,0.01,0.77,0.60,-4.59,1.93,1.45,52.35,-0.85,571,1,0,0
103070,95479.53,500.51,500.05,0.01,0.77,0.60,-4.59,1.94,1.34,51.91,-0.50,571,1,0,0
103106,95482.72,500.24,500.05,0.01,0.77,0.60,-4.75,1.76,1.27,51.98,-0.30,571,1,0,0
103142,95488.34,499.74,500.05,0.01,0.77,0.60,-4.70,1.91,1.27,52.12,-0.79,571,1,0,0
103179,95491.52,499.47,500.05,0.01,0.77,0.60,-4.69,1.87,1.49,52.03,-0.36,571,1,0,0
103215,95482.72,500.20,500.05,0.02,0.77,0.60,-4.59,2.13,1.21,51.97,-1.02,571,1,0,0
103250,95483.45,500.17,500.05,0.01,0.77,0.60,-4.65,1.90,1.46,52.23,-0.65,571,1,0,0
103290,95482.72,500.24,500.05,0.01,0.77,0.59,-4.71,1.81,1.53,52.38,-0.56,571,1,0,0
103326,95482.35,499.78,500.05,0.01,0.78,0.60,-4.80,1.97,1.35,52.52,-0.57,571,1,0,0
103363,95484.17,500.11,500.05,0.01,0.77,0.61,-4.68,1.91,1.14,51.69,-0.73,571,1,0,0
103399,95480.64,500.17,500.05,0.01,0.77,0.59,-4.68,1.88,1.41,52.34,-0.59,571,1,0,0
103435,95483.45,500.17,500.05,0.02,0.76,0.60,-4.68,1.85,1.31,51.87,-0.98,571,1,0,0
103472,95488.71,499.71,500.05,0.00,0.77,0.60,-4.68,1.96,1.32,51.92,-0.16,571,1,0,0
103512,95482.72,500.24,500.05,0.00,0.77,0.60,-4.65,1.73,1.21,52.18,-0.29,571,1,0,0
103547,95489.07,499.71,500.05,0.01,0.77,0.60,-4.80,1.82,1.24,52.07,-0.63,571,1,0,0
103583,95480.64,500.42,500.05,0.01,0.77,0.61,-4.64,2.14,1.25,51.71,-0.50,571,1,0,0
103619,95488.71,500.20,500.05,0.02,0.77,0.60,-4.78,1.95,1.17,52.22,-1.01,571,1,0,0
103656,95482.50,500.25,500.05,0.01,0.77,0.61,-4.69,1.93,1.24,51.87,-0.66,571,1,0,0
103692,95489.07,500.14,500.05,0.01,0.77,0.59,-4.70,1.85,1.30,52.52,-0.39,571,1,0,0
103732,95480.64,500.66,500.05,0.01,0.77,0.60,-4.80,1.80,1.29,51.97,-0.85,571,1,0,0
103768,95485.31,500.01,500.05,0.01,0.77,0.59,-4.61,1.79,1.31,52.56,-0.68,571,1,0,0
103803,95484.17,500.11,500.05,0.01,0.77,0.60,-4.85,1.91,1.40,52.19,-0.45,571,1,0,0
103840,95482.12,500.29,500.05,0.01,0.77,0.60,-4.41,1.97,1.53,52.37,-0.77,571,1,0,0
103876,95481.36,500.35,500.05,0.01,0.77,0.60,-4.79,1.91,1.39,52.12,-0.60,571,1,0,0
103912,95489.41,499.62,500.05,0.01,0.77,0.60,-4.68,2.00,1.20,51.87,-0.63,571,1,0,0
103952,95478.56,500.35,500.05,0.01,0.76,0.60,-4.88,1.91,1.59,51.71,-0.83,571,1,0,0
103988,95483.22,500.19,500.05,0.01,0.77,0.59,-4.65,1.95,1.34,52.50,-0.79,571,1,0,0
104025,95489.78,500.29,500.05,0.01,0.77,0.59,-4.73,1.87,1.44,52.65,-0.73,571,1,0,0
104060,95482.85,500.22,500.05,0.01,0.78,0.60,-4.84,1.91,1.38,52.37,-0.41,571,1,0,0
104096,95489.41,499.65,500.05,0.01,0.77,0.60,-4.73,1.92,1.57,52.28,-0.54,571,1,0,0
104132,95476.88,500.75,500.05,0.01,0.77,0.60,-4.72,1.85,1.27,52.09,-0.71,571,1,0,0
104172,95484.92,500.04,500.05,0.01,0.77,0.60,-4.74,1.86,1.33,52.35,-0.65,571,1,0,0
104209,95476.50,500.78,500.06,0.01,0.77,0.60,-4.65,2.00,1.25,52.13,-0.36,571,1,0,0
104245,95489.78,500.50,500.06,0.01,0.77,0.60,-4.78,2.03,1.23,52.06,-0.53,571,1,0,0
104281,95482.85,500.22,500.06,0.01,0.77,0.60,-4.45,1.68,1.34,52.07,-0.56,571,1,0,0
104316,95479.32,500.47,500.06,0.01,0.77,0.60,-4.76,2.03,1.54,52.02,-0.44,571,1,0,0
104353,95480.03,500.47,500.06,0.01,0.77,0.59,-4.58,1.90,1.40,52.49,-0.48,571,1,0,0
104392,95485.31,500.01,500.06,0.00,0.77,0.60,-4.84,1.95,1.32,51.81,-0.20,571,1,0,0
104437,95479.69,500.50,500.06,0.01,0.77,0.60,-4.64,1.98,1.36,52.28,-0.65,571,1,0,0
104474,95482.50,500.25,500.06,0.01,0.77,0.60,-4.75,1.91,1.30,52.02,-0.46,571,1,0,0
104510,95480.79,500.40,500.06,0.01,0.77,0.59,-4.71,1.94,1.32,52.45,-0.39,571,1,0,0
104546,95474.42,500.96,500.07,0.01,0.77,0.60,-4.88,1.99,1.28,52.36,-0.59,571,1,0,0
104582,95480.42,500.44,500.07,0.01,0.77,0.60,-4.70,1.55,1.31,52.07,-0.82,571,1,0,0
104619,95486.78,499.98,500.07,0.01,0.77,0.60,-4.81,1.96,1.30,52.16,-0.67,571,1,0,0
104658,95473.13,499.85,500.07,0.01,0.77,0.60,-4.81,1.72,1.30,52.20,-0.46,571,1,0,0
104694,95481.55,500.34,500.07,0.01,0.77,0.60,-4.74,1.95,1.25,52.30,-0.79,571,1,0,0
104741,95483.97,500.13,500.07,0.01,0.77,0.60,-4.78,1.79,1.40,52.12,-0.62,571,1,0,0
104777,95493.13,499.33,500.07,0.01,0.76,0.60,-4.76,1.76,1.52,51.68,-0.56,571,1,0,0
104813,95479.44,500.52,500.07,0.00,0.77,0.59,-4.92,1.83,1.08,52.35,-0.14,571,1,0,0
104850,95484.71,500.06,500.07,0.01,0.77,0.60,-4.67,1.97,1.36,51.96,-0.54,571,1,0,0
104890,95485.42,500.00,500.07,0.01,0.77,0.60,-4.74,1.87,1.37,52.18,-0.32,571,1,0,0
104926,95477.00,500.24,500.07,0.01,0.77,0.60,-4.75,1.80,1.17,52.10,-0.80,571,1,0,0
104962,95485.42,500.00,500.07,0.01,0.77,0.59,-4.73,1.83,1.18,52.25,-0.82,571,1,0,0
104997,95482.24,501.01,500.07,0.01,0.77,0.60,-4.75,1.85,1.34,52.32,-0.51,571,1,0,0
105033,95480.57,500.42,500.07,0.01,0.77,0.59,-4.88,1.82,1.19,52.25,-0.49,571,1,0,0
105070,95479.82,500.49,500.07,0.01,0.77,0.59,-4.70,2.00,1.14,52.39,-0.42,571,1,0,0
105110,95481.67,500.33,500.07,0.01,0.77,0.60,-4.67,2.05,1.40,51.79,-0.70,571,1,0,0
105146,95477.76,500.70,500.08,0.01,0.77,0.59,-4.88,1.82,1.30,52.56,-0.60,571,1,0,0
105182,95477.38,500.70,500.08,0.01,0.77,0.61,-4.62,1.80,1.14,51.73,-0.41,571,1,0,0
105218,95483.00,500.67,500.08,0.01,0.77,0.60,-4.69,2.01,1.19,52.19,-0.39,571,1,0,0
105253,95483.00,500.21,500.08,0.01,0.77,0.60,-4.73,1.91,1.14,51.85,-0.79,571,1,0,0
105290,95480.92,500.39,500.08,0.01,0.77,0.59,-4.75,2.08,1.52,52.44,-0.75,571,1,0,0
105329,95480.92,500.39,500.08,0.01,0.77,0.60,-4.50,1.97,1.11,52.12,-0.35,571,1,0,0
105366,95484.85,500.05,500.08,0.01,0.77,0.60,-4.59,1.98,1.29,51.99,-0.45,571,1,0,0
105402,95473.25,501.06,500.09,0.01,0.77,0.60,-4.92,2.08,1.35,51.95,-0.85,571,1,0,0
105438,95484.10,500.11,500.09,0.01,0.77,0.60,-4.76,1.98,1.16,52.00,-0.69,571,1,0,0
105474,95474.95,500.91,500.09,0.01,0.77,0.60,-4.81,1.75,1.34,52.22,-0.54,571,1,0,0
105509,95473.25,501.00,500.09,0.01,0.77,0.60,-4.65,1.71,1.39,52.13,-0.41,571,1,0,0
105549,95478.11,500.64,500.09,0.01,0.77,0.60,-4.52,1.67,1.22,51.99,-0.36,571,1,0,0
105586,95478.11,500.64,500.09,0.00,0.77,0.60,-4.68,2.10,1.27,51.95,-0.19,571,1,0,0
105622,95474.95,500.91,500.10,0.01,0.77,0.60,-4.84,1.78,1.33,51.88,-0.56,571,1,0,0
105658,95471.77,501.19,500.10,0.01,0.78,0.59,-4.59,1.87,1.37,52.64,-0.37,571,1,0,0
105694,95480.57,500.42,500.10,0.01,0.77,0.60,-4.80,1.90,1.32,51.86,-0.59,571,1,0,0
105730,95474.57,500.39,500.10,0.01,0.77,0.60,-4.87,1.89,1.19,52.07,-0.63,571,1,0,0
105769,95483.38,500.70,500.10,0.01,0.77,0.60,-4.87,1.95,1.30,52.07,-0.65,571,1,0,0
105806,95486.19,499.93,500.10,0.01,0.77,0.59,-4.62,1.91,1.35,52.36,-0.68,571,1,0,0
105842,95477.38,500.45,500.10,0.01,0.77,0.60,-4.70,1.82,1.16,52.08,-0.42,571,1,0,0
105878,95480.57,500.42,500.11,0.01,0.77,0.59,-4.84,1.93,1.32,52.45,-0.55,571,1,0,0
105914,95484.48,500.08,500.11,0.01,0.77,0.60,-4.68,1.91,1.24,51.88,-0.39,571,1,0,0
105950,95478.86,500.57,500.11,0.01,0.77,0.60,-4.82,1.96,1.21,51.75,-0.77,571,1,0,0
105990,95475.67,500.88,500.11,0.02,0.77,0.60,-4.92,1.70,1.42,52.25,-0.90,571,1,0,0
106025,95481.67,500.33,500.11,0.01,0.77,0.59,-4.78,1.78,1.27,52.18,-0.56,571,1,0,0
106062,95480.57,500.57,500.11,0.00,0.76,0.60,-4.80,2.02,1.41,52.09,-0.19,571,1,0,0
106098,95485.24,500.02,500.11,0.01,0.77,0.60,-4.68,1.94,1.34,52.02,-0.59,571,1,0,0
106134,95478.86,500.08,500.11,0.02,0.77,0.60,-4.75,2.19,1.34,52.15,-0.93,571,1,0,0
106170,95482.05,500.29,500.11,0.01,0.77,0.60,-4.39,1.75,1.35,52.25,-0.47,571,1,0,0
106210,95481.29,500.36,500.11,0.01,0.77,0.60,-4.46,2.01,1.26,52.33,-0.49,571,1,0,0
106246,95476.05,500.82,500.12,0.01,0.77,0.60,-4.88,1.92,1.30,52.11,-0.83,571,1,0,0
106281,95479.96,501.00,500.12,0.00,0.77,0.59,-4.79,1.85,1.63,52.63,-0.29,571,1,0,0
106318,95481.67,500.33,500.12,0.01,0.77,0.60,-4.66,1.77,1.30,52.12,-0.50,571,1,0,0
106354,95479.96,500.29,500.12,0.01,0.77,0.60,-4.91,2.10,1.20,52.13,-0.56,571,1,0,0
106390,95476.43,500.78,500.12,0.01,0.77,0.60,-4.53,2.03,1.20,51.99,-0.77,571,1,0,0
106430,95484.48,500.08,500.12,0.01,0.77,0.60,-4.72,1.99,1.24,52.19,-0.59,571,1,0,0
106475,95485.58,500.48,500.12,0.01,0.77,0.60,-4.70,1.83,1.25,52.17,-0.51,571,1,0,0
106511,95478.49,500.61,500.12,0.01,0.77,0.60,-4.75,1.91,1.40,51.98,-0.79,571,1,0,0
106547,95479.62,500.50,500.13,0.01,0.77,0.59,-5.17,1.98,1.49,52.33,-0.62,571,1,0,0
