t,p,alt,KMF,ax,ay,az,gx,gy,gz,roll,pitch,RAM,Launch,Apo,Land
26429,95009.01,541.70,542.38,1.59,0.07,0.01,-8.60,1.96,3.54,79.93,-87.44,571,1,0,0
26464,95000.22,542.47,542.38,2.00,-0.07,-0.12,4.89,11.18,-0.46,-147.77,-86.09,571,1,0,0
26499,95004.85,541.85,542.38,2.00,-0.08,-0.19,1.88,13.73,0.96,-156.66,-84.22,571,1,0,0
26533,95000.60,542.44,542.38,2.00,0.06,-0.21,5.56,15.26,-3.50,164.76,-83.94,571,1,0,0
26567,94995.00,542.93,542.38,1.66,0.08,0.08,12.30,7.80,-13.74,45.19,-86.28,571,1,0,0
26602,94995.75,542.86,542.39,1.17,-0.00,0.03,42.60,12.64,-19.18,-3.40,-88.59,571,1,0,0
26641,94998.89,542.59,542.39,0.65,0.02,0.12,-3.78,9.22,-12.28,8.36,-79.38,571,1,0,0
26677,94998.89,543.21,542.39,0.48,0.04,-0.02,23.35,10.51,-6.74,119.61,-84.08,571,1,0,0
26712,94990.49,543.32,542.39,0.34,0.09,-0.00,-3.06,5.79,-1.39,92.50,-75.13,571,1,0,0
26746,94996.09,542.83,542.39,0.65,0.07,0.28,-10.06,3.66,1.20,14.76,-65.58,571,1,0,0
26781,94995.75,542.86,542.39,0.32,0.03,0.06,2.49,7.03,3.40,26.65,-77.58,571,1,0,0
26817,95002.42,542.28,542.39,0.38,0.07,-0.06,-18.77,-2.68,4.77,129.70,-75.88,571,1,0,0
26856,94998.17,542.80,542.39,0.56,0.02,0.09,-13.32,-10.61,4.82,11.43,-81.00,571,1,0,0
26891,94998.89,542.59,542.39,0.60,0.08,-0.13,-26.82,-20.31,4.81,146.84,-75.89,571,1,0,0
26926,94992.94,543.11,542.40,0.80,0.05,-0.08,-17.40,-25.32,2.94,146.79,-83.53,571,1,0,0
26961,94992.19,542.89,542.40,1.02,0.01,-0.00,-29.51,-26.18,1.81,107.60,-89.41,571,1,0,0
26996,94992.57,543.14,542.40,1.03,0.04,-0.05,-17.74,-20.20,2.27,142.97,-86.41,571,1,0,0
27035,94995.37,542.83,542.40,1.00,0.06,-0.09,-9.79,-11.20,0.68,146.47,-83.88,571,1,0,0
27070,95001.35,542.37,542.40,1.03,0.02,-0.08,-23.33,-8.06,2.36,163.53,-85.62,571,1,0,0
27105,94984.16,543.88,542.40,1.01,0.01,-0.10,-0.06,0.08,2.22,172.97,-84.07,571,1,0,0
27140,94995.37,542.89,542.40,1.03,0.01,-0.09,0.30,8.50,1.72,176.04,-84.94,571,1,0,0
27174,94996.82,542.77,542.41,1.04,0.00,-0.07,1.55,10.44,2.43,178.87,-85.97,571,1,0,0
27210,95001.70,542.34,542.41,0.96,0.06,-0.12,9.86,16.32,2.12,154.98,-82.02,571,1,0,0
27249,94995.11,542.92,542.41,1.01,-0.01,-0.10,14.11,15.87,-1.08,-176.45,-84.25,571,1,0,0
27284,94990.49,543.32,542.41,0.95,-0.02,-0.13,3.23,15.70,1.59,-169.60,-82.34,571,1,0,0
27319,94990.83,543.26,542.41,0.97,0.02,-0.08,6.93,14.10,2.24,167.55,-84.95,571,1,0,0
27354,94994.39,542.98,542.41,1.00,-0.01,-0.09,3.22,11.38,2.49,-174.15,-84.83,571,1,0,0
27389,94996.44,542.80,542.41,0.91,0.00,-0.11,1.11,9.61,3.38,179.75,-83.36,571,1,0,0
27424,94993.28,542.80,542.41,0.97,0.01,-0.11,-8.58,5.54,3.42,173.77,-83.51,571,1,0,0
27463,94993.28,542.83,542.42,0.94,0.02,-0.10,1.17,2.82,3.59,166.31,-83.87,571,1,0,0
27498,94996.82,542.80,542.42,1.00,0.03,-0.02,-1.45,1.37,3.80,121.42,-88.16,571,1,0,0
27533,94991.21,543.26,542.42,0.98,0.06,-0.03,-2.66,2.19,5.97,115.09,-86.07,571,1,0,0
27568,94993.28,543.08,542.42,1.04,0.05,-0.02,9.71,3.32,6.43,113.73,-86.73,571,1,0,0
27603,94991.21,543.29,542.42,0.96,0.04,-0.05,-4.22,4.29,8.58,139.97,-86.44,571,1,0,0
27638,94999.61,542.52,542.42,0.95,0.09,0.02,-4.13,4.18,13.18,78.27,-84.54,571,1,0,0
27685,94990.49,543.32,542.43,0.99,0.06,-0.03,10.29,5.52,16.40,118.49,-85.85,571,1,0,0
27720,94993.64,543.05,542.43,0.93,0.05,-0.06,5.05,4.94,19.78,138.96,-85.25,571,1,0,0
27755,94996.44,543.05,542.43,0.97,0.04,-0.05,4.06,3.15,22.25,140.94,-85.96,571,1,0,0
27790,94986.35,543.68,542.43,0.97,0.04,-0.04,-13.15,1.14,25.31,136.33,-86.46,571,1,0,0
27826,94991.58,543.23,542.43,0.96,0.05,-0.04,8.07,-0.43,25.72,132.19,-86.24,571,1,0,0
27860,94994.77,542.95,542.44,1.01,0.03,-0.03,1.59,-1.92,26.39,140.05,-87.44,571,1,0,0
27899,94985.97,543.72,542.44,1.06,0.03,-0.03,5.58,-4.82,25.53,134.35,-87.57,571,1,0,0
27934,94991.96,542.70,542.44,1.02,0.04,-0.03,4.58,-6.79,23.78,131.83,-87.21,571,1,0,0
27969,94985.97,543.72,542.44,1.05,0.07,-0.03,0.79,-9.41,20.58,110.88,-86.03,571,1,0,0
28004,94995.11,542.92,542.44,1.00,0.09,-0.04,9.43,-11.16,14.71,115.37,-84.08,571,1,0,0
28039,94985.97,543.72,542.45,1.02,0.09,-0.02,9.67,-12.76,9.32,104.43,-85.05,571,1,0,0
28073,94991.96,543.19,542.45,1.02,0.10,-0.04,11.83,-13.37,3.85,111.33,-84.27,571,1,0,0
28113,94983.89,542.88,542.45,1.04,0.07,-0.07,23.67,-14.14,-2.20,133.19,-84.59,571,1,0,0
28156,94997.91,542.67,542.45,1.02,0.09,-0.05,18.96,-14.53,-7.01,120.69,-84.24,571,1,0,0
28190,94997.91,542.67,542.45,1.03,0.09,-0.06,28.75,-13.76,-10.63,125.71,-83.93,571,1,0,0
28224,94994.39,542.98,542.45,1.01,0.10,-0.06,30.61,-13.53,-13.21,121.46,-83.62,571,1,0,0
28258,94996.24,543.06,542.46,1.01,0.08,-0.07,30.25,-12.56,-15.08,129.85,-83.80,571,1,0,0
28292,94992.30,543.03,542.46,0.98,0.08,-0.08,36.64,-11.20,-15.98,134.02,-83.60,571,1,0,0
28329,94987.08,543.62,542.46,1.00,0.07,-0.08,37.99,-9.50,-16.76,136.24,-84.07,571,1,0,0
28363,94987.08,543.62,542.46,0.99,0.07,-0.10,36.41,-8.51,-16.19,145.50,-82.69,571,1,0,0
28397,94987.08,543.66,542.47,0.97,0.10,-0.10,42.30,-9.10,-17.05,133.90,-81.67,571,1,0,0
28431,94987.46,543.59,542.47,0.93,0.07,-0.15,41.81,-9.69,-17.52,154.48,-79.69,571,1,0,0
28465,94995.86,542.85,542.47,0.93,0.08,-0.17,36.96,-10.88,-18.02,156.14,-78.58,571,1,0,0
28502,94993.06,543.10,542.47,1.00,0.07,-0.13,32.37,-12.85,-18.32,153.15,-81.71,571,1,0,0
28535,94987.46,542.79,542.47,0.99,0.08,-0.08,31.53,-13.21,-19.55,135.83,-83.71,571,1,0,0
28569,94983.89,543.90,542.48,1.08,0.01,-0.06,38.41,-12.02,-20.92,170.08,-86.62,571,1,0,0
28603,94992.67,543.13,542.48,1.07,-0.00,-0.05,32.24,-10.39,-22.45,-174.57,-87.26,571,1,0,0
28637,94984.64,543.84,542.48,1.09,-0.01,-0.01,30.30,-7.48,-23.79,-116.57,-89.17,571,1,0,0
28670,94987.83,543.56,542.49,1.08,-0.04,-0.05,31.77,-4.79,-24.79,-145.82,-86.69,571,1,0,0
28708,94992.67,543.13,542.49,1.00,-0.07,-0.10,32.95,-2.81,-26.41,-145.77,-83.19,571,1,0,0
28742,94987.46,543.59,542.49,1.01,-0.10,-0.09,26.02,-2.65,-27.01,-132.97,-82.32,571,1,0,0
28776,94992.30,543.16,542.49,0.94,-0.12,-0.07,22.13,-3.07,-30.04,-120.72,-81.87,571,1,0,0
28810,94995.49,542.88,542.50,0.96,-0.11,-0.06,10.00,-1.79,-30.66,-119.79,-82.52,571,1,0,0
28844,94986.71,543.03,542.50,0.90,-0.12,-0.03,19.67,-2.08,-32.15,-101.88,-82.09,571,1,0,0
28877,94998.66,542.61,542.50,0.86,-0.16,-0.05,12.90,-3.22,-34.58,-106.45,-79.23,571,1,0,0
28915,94992.67,543.13,542.50,0.83,-0.09,-0.08,-10.71,-2.96,-33.65,-131.73,-82.14,571,1,0,0
28949,94984.27,543.62,542.50,0.83,-0.10,-0.09,-3.07,-3.14,-34.44,-131.21,-81.15,571,1,0,0
28983,94999.03,542.64,542.50,0.93,-0.12,-0.10,-14.09,-2.11,-31.62,-128.40,-80.46,571,1,0,0
29017,94993.06,543.10,542.51,1.00,-0.08,-0.06,-51.86,0.50,-27.56,-127.25,-84.44,571,1,0,0
29050,94987.46,543.59,542.51,0.97,-0.06,-0.09,-24.05,4.52,-23.16,-145.82,-83.66,571,1,0,0
29088,94992.67,543.06,542.51,0.97,-0.02,-0.12,-20.94,6.94,-17.88,-170.09,-82.67,571,1,0,0
29122,94986.71,543.66,542.51,1.01,0.03,-0.11,-30.73,8.80,-11.25,166.61,-83.32,571,1,0,0
29156,94993.81,543.03,542.52,1.05,0.08,-0.08,-33.04,10.77,-3.18,135.10,-83.88,571,1,0,0
29190,94993.43,543.06,542.52,1.08,0.13,-0.10,-36.11,14.47,0.67,129.29,-81.38,571,1,0,0
29222,94992.30,543.16,542.52,1.13,0.16,-0.09,-47.65,15.35,9.32,119.15,-81.04,571,1,0,0
29256,94985.02,542.82,542.52,1.15,0.23,-0.06,-48.42,16.78,17.91,103.75,-78.48,571,1,0,0
29294,94981.10,544.15,542.53,1.15,0.29,-0.05,-51.07,15.72,24.19,100.48,-75.38,571,1,0,0
29328,94998.28,542.64,542.53,1.18,0.31,-0.06,-51.77,14.95,31.39,101.65,-75.10,571,1,0,0
29362,94993.81,542.79,542.53,1.12,0.35,-0.04,-46.59,13.18,37.82,96.75,-72.32,571,1,0,0
29395,94993.81,543.00,542.53,1.11,0.40,-0.09,-53.49,9.97,42.81,102.80,-69.82,571,1,0,0
29429,94987.83,543.59,542.53,1.06,0.37,-0.06,-34.46,5.89,45.88,99.16,-70.60,571,1,0,0
29462,94995.11,542.92,542.53,1.01,0.33,-0.12,-27.05,2.34,47.91,110.25,-70.74,571,1,0,0
29500,94985.75,543.99,542.54,0.99,0.28,-0.14,-40.91,-2.04,49.46,116.05,-72.48,571,1,0,0
29534,94997.30,543.06,542.54,0.93,0.28,-0.10,-31.11,-5.97,47.74,109.15,-72.13,571,1,0,0
29568,94997.68,542.69,542.54,0.91,0.24,-0.09,-25.83,-8.63,43.59,110.44,-74.04,571,1,0,0
29601,94986.47,543.67,542.54,0.90,0.18,-0.11,-28.12,-9.92,41.03,121.97,-76.95,571,1,0,0
29635,94989.27,543.43,542.55,0.92,0.15,-0.09,-24.19,-11.24,38.02,121.45,-79.23,571,1,0,0
29669,94986.47,543.67,542.55,0.90,0.13,-0.12,-22.79,-10.16,34.60,133.19,-78.65,571,1,0,0
29706,94986.47,543.67,542.55,0.88,0.12,-0.12,-16.98,-10.54,30.36,136.60,-79.21,571,1,0,0
29740,94986.85,543.64,542.56,0.91,0.08,-0.10,-11.62,-9.16,25.79,139.87,-81.87,571,1,0,0
29773,94987.22,543.61,542.56,0.88,0.10,-0.11,-18.60,-7.42,22.41,137.77,-80.08,571,1,0,0
29807,94987.22,543.61,542.57,0.87,0.10,-0.11,-5.78,-7.06,16.82,137.44,-79.91,571,1,0,0
29841,94996.35,543.55,542.57,0.89,0.07,-0.13,1.57,-5.63,11.22,150.65,-80.57,571,1,0,0
29878,94987.57,543.58,542.57,0.89,0.04,-0.15,3.52,-4.36,5.71,165.51,-79.86,571,1,0,0
29912,94991.50,543.24,542.57,0.89,0.07,-0.14,-4.14,-3.05,1.84,153.81,-80.04,571,1,0,0
29945,94995.63,542.87,542.58,0.92,0.06,-0.10,-0.50,-2.36,-2.95,147.24,-82.94,571,1,0,0
29988,94990.02,542.74,542.58,0.91,0.03,-0.11,8.11,1.01,-7.19,166.32,-83.23,571,1,0,0
30021,94990.02,543.37,542.58,0.92,-0.01,-0.11,-3.49,2.48,-8.24,-177.21,-82.89,571,1,0,0
30055,94996.35,542.81,542.58,0.87,-0.03,-0.10,8.11,5.00,-7.38,-164.78,-83.51,571,1,0,0
30102,94996.35,542.81,542.58,0.80,-0.02,-0.07,4.57,5.25,-4.16,-166.78,-84.89,571,1,0,0
30135,94995.97,542.84,542.58,0.78,-0.08,-0.06,24.77,3.96,-1.95,-127.44,-82.33,571,1,0,0
30169,94985.14,543.79,542.59,0.68,-0.04,-0.13,31.20,5.84,2.89,-162.65,-78.36,571,1,0,0
30202,94995.97,542.84,542.59,0.77,-0.02,-0.08,20.56,1.09,3.88,-164.96,-83.81,571,1,0,0
30236,94990.75,543.30,542.59,0.84,-0.03,-0.08,19.45,1.12,5.42,-160.79,-84.26,571,1,0,0
30270,94987.57,543.58,542.59,0.85,-0.01,-0.13,20.09,1.27,4.23,-176.83,-81.45,571,1,0,0
30307,94995.63,542.87,542.59,0.94,-0.08,-0.02,2.89,-3.00,1.72,-106.19,-84.99,571,1,0,0
30341,94999.53,542.53,542.59,0.86,-0.10,-0.07,-20.71,1.16,2.42,-123.92,-81.82,571,1,0,0
30374,94996.35,542.81,542.59,0.85,-0.03,-0.11,-18.64,5.33,-0.60,-163.29,-82.57,571,1,0,0
30408,94991.12,542.78,542.59,0.81,-0.14,-0.08,-2.93,2.76,-4.30,-119.15,-79.04,571,1,0,0
30442,94991.50,542.60,542.59,0.88,-0.14,-0.13,-22.10,8.04,-2.72,-131.98,-77.61,571,1,0,0
30476,94991.88,543.24,542.60,1.00,-0.10,-0.10,-17.04,11.37,-3.56,-135.56,-81.89,571,1,0,0
30514,95000.28,542.46,542.60,1.06,-0.13,-0.06,-8.07,14.74,-3.46,-115.56,-82.07,571,1,0,0
30546,94996.72,542.56,542.60,1.10,-0.09,-0.10,-12.47,18.99,-3.95,-139.29,-83.15,571,1,0,0
30580,94999.91,542.53,542.60,1.16,-0.06,-0.10,0.38,21.39,-5.26,-150.25,-84.30,571,1,0,0
30614,94999.53,542.53,542.60,1.04,-0.06,-0.12,15.88,21.29,-9.20,-151.83,-82.77,571,1,0,0
30648,95005.51,542.01,542.59,1.19,-0.08,-0.02,3.52,18.67,-6.15,-101.03,-85.90,571,1,0,0
30686,95002.71,542.28,542.59,1.17,-0.04,0.01,2.07,18.97,-4.10,-78.77,-88.10,571,1,0,0
30720,95002.33,542.25,542.59,1.16,-0.04,-0.01,3.41,22.96,-2.70,-97.34,-87.93,571,1,0,0
30752,95008.32,541.76,542.59,1.21,0.01,-0.05,-1.69,21.61,0.73,169.21,-87.72,571,1,0,0
30786,95008.32,541.76,542.59,1.15,0.04,-0.04,10.47,20.58,1.41,132.06,-87.35,571,1,0,0
30820,95002.33,542.28,542.58,1.18,0.03,-0.05,-2.48,19.39,3.17,147.58,-87.32,571,1,0,0
30854,95002.33,542.28,542.58,1.26,0.02,0.03,-5.61,17.43,3.77,36.59,-88.18,571,1,0,0
30891,95002.33,542.28,542.58,1.26,-0.02,-0.03,-7.59,16.19,3.86,-146.12,-88.25,571,1,0,0
30924,95002.71,542.25,542.58,1.24,-0.04,-0.02,-1.59,11.93,1.58,-111.43,-87.82,571,1,0,0
30958,95002.71,542.25,542.58,1.24,-0.06,-0.04,-3.36,7.51,2.30,-121.70,-86.51,571,1,0,0
30992,95002.71,542.25,542.58,1.17,-0.09,-0.06,-12.86,2.33,0.79,-124.07,-84.85,571,1,0,0
31025,95004.39,542.10,542.58,1.16,-0.05,0.03,-13.95,-1.08,-1.11,-58.76,-87.04,571,1,0,0
31058,95004.39,542.10,542.58,1.08,-0.02,-0.03,10.77,-4.17,-5.78,-142.66,-88.15,571,1,0,0
31096,95004.39,542.10,542.57,1.08,-0.04,0.03,-7.08,-6.07,-7.29,-56.09,-87.19,571,1,0,0
31130,95002.33,542.28,542.57,1.06,-0.03,-0.00,-5.29,-6.48,-8.66,-99.90,-88.55,571,1,0,0
31164,95007.57,542.56,542.57,1.10,-0.04,0.04,-5.84,-5.51,-8.81,-48.71,-86.96,571,1,0,0
31197,95001.96,542.84,542.57,1.06,-0.03,-0.02,-13.43,-3.11,-9.34,-117.71,-88.22,571,1,0,0
31230,95001.24,542.38,542.57,1.09,-0.01,0.00,-14.98,-1.06,-9.20,-88.88,-89.35,571,1,0,0
31264,94998.78,542.60,542.57,1.11,-0.03,0.03,-10.13,1.82,-7.66,-37.32,-87.74,571,1,0,0
31302,94998.78,542.01,542.57,1.00,0.02,-0.04,-8.45,3.97,-5.47,160.36,-87.32,571,1,0,0
31335,95002.71,542.28,542.57,1.08,0.02,0.01,-10.25,3.60,-3.29,70.47,-88.73,571,1,0,0
31369,94996.35,542.81,542.57,1.01,0.04,-0.05,0.89,5.34,-1.18,142.00,-86.40,571,1,0,0
31403,95001.96,542.32,542.57,1.05,0.02,0.00,-0.57,3.68,0.61,77.74,-88.75,571,1,0,0
31435,94997.82,542.68,542.57,0.99,0.02,0.00,2.22,4.14,2.78,87.14,-88.60,571,1,0,0
31469,95002.71,542.25,542.57,0.97,0.05,-0.01,-4.86,3.23,4.39,103.00,-86.93,571,1,0,0
31506,94997.47,542.71,542.57,1.06,0.03,0.07,-4.43,3.19,5.70,21.40,-86.20,571,1,0,0
31540,94999.16,542.56,542.57,0.97,0.04,0.00,2.17,3.55,6.01,87.14,-87.40,571,1,0,0
31574,94996.72,542.78,542.57,0.99,0.01,0.01,-0.20,2.62,4.96,52.77,-89.12,571,1,0,0
31606,95004.04,542.13,542.57,1.00,-0.01,0.03,-3.57,2.36,4.98,-17.67,-88.34,571,1,0,0
31640,95003.08,542.22,542.57,0.97,0.01,-0.01,-2.66,1.22,4.24,140.20,-88.99,571,1,0,0
31674,95010.75,541.55,542.56,1.03,0.00,0.03,-6.26,0.86,3.67,0.00,-88.09,571,1,0,0
31711,95006.24,541.94,542.56,1.06,-0.02,0.02,-7.21,0.85,3.69,-41.19,-88.61,571,1,0,0
31745,95002.33,542.28,542.56,1.03,0.00,-0.01,-7.80,0.33,2.62,174.82,-89.25,571,1,0,0
31777,95005.51,542.01,542.56,1.03,-0.00,0.02,-13.54,0.57,2.10,-1.49,-88.96,571,1,0,0
31811,94999.53,542.53,542.56,1.07,0.02,0.04,-15.63,0.91,1.43,24.10,-87.83,571,1,0,0
31845,94999.53,541.79,542.56,1.01,0.03,0.01,-3.11,1.82,0.72,67.06,-87.95,571,1,0,0
31887,94999.53,542.56,542.56,1.02,0.02,0.01,3.49,2.60,0.97,58.55,-88.64,571,1,0,0
31924,95006.24,541.94,542.55,1.01,0.02,0.00,-0.79,3.31,2.43,83.49,-89.03,571,1,0,0
31958,95006.61,541.91,542.55,1.03,-0.00,0.01,2.01,3.51,3.14,-10.71,-89.49,571,1,0,0
31991,95000.28,542.46,542.55,1.00,-0.02,-0.01,2.46,4.26,4.59,-107.83,-88.77,571,1,0,0
32033,95000.28,542.46,542.55,0.88,0.06,-0.01,-15.01,-0.30,-2.01,102.90,-86.17,571,1,0,0
32067,95003.08,542.22,542.55,0.95,0.02,-0.06,-3.86,-1.37,-1.66,161.06,-86.37,571,1,0,0
32101,95003.81,542.15,542.55,1.12,-0.04,0.01,2.71,1.46,1.26,-77.59,-87.97,571,1,0,0
32138,94999.91,542.46,542.55,1.01,0.01,0.01,-2.99,3.41,-1.35,31.68,-89.24,571,1,0,0
32172,95005.89,541.91,542.55,1.00,-0.00,0.02,-8.83,3.75,-1.59,-0.88,-89.10,571,1,0,0
32204,95005.51,542.01,542.54,1.00,-0.01,0.02,-9.96,3.11,-2.94,-14.71,-88.85,571,1,0,0
32238,95000.63,542.44,542.54,0.99,-0.01,0.01,-9.90,1.54,-2.98,-37.88,-89.20,571,1,0,0
32272,95009.41,541.66,542.54,1.02,0.01,0.02,-8.74,0.56,-3.58,14.62,-88.70,571,1,0,0
32305,95002.71,542.25,542.54,1.01,0.02,0.02,-11.20,1.13,-4.59,46.18,-88.10,571,1,0,0
32343,95003.08,542.22,542.54,1.01,0.03,0.01,-12.70,1.30,-4.13,71.73,-88.42,571,1,0,0
32376,95006.61,541.91,542.54,1.00,0.03,0.01,-11.80,0.60,-3.56,71.82,-88.00,571,1,0,0
32409,95006.61,541.91,542.53,1.01,0.03,-0.01,-4.92,-0.70,-2.25,111.73,-88.17,571,1,0,0
32443,95003.43,542.19,542.53,1.02,0.03,-0.01,-1.03,-1.46,-1.56,101.24,-88.04,571,1,0,0
32477,95004.53,542.09,542.53,1.02,0.02,-0.01,2.35,-1.20,-1.53,109.37,-88.93,571,1,0,0
32510,95008.69,541.97,542.53,1.00,0.03,-0.01,0.95,-0.34,-1.79,114.22,-88.03,571,1,0,0
32547,95008.32,541.76,542.53,1.04,0.06,-0.01,-7.59,1.30,-2.63,99.17,-86.62,571,1,0,0
32581,95006.61,541.91,542.52,1.02,0.08,-0.01,-4.86,2.08,-1.57,100.09,-85.63,571,1,0,0
32614,95009.78,541.63,542.52,1.00,0.08,-0.00,-3.90,2.23,1.42,92.36,-85.58,571,1,0,0
32648,95006.99,541.88,542.52,1.00,0.04,-0.01,-1.66,2.29,2.72,98.72,-87.89,571,1,0,0
32681,95003.43,542.25,542.52,1.01,0.03,-0.01,-2.17,2.29,2.83,105.51,-88.29,571,1,0,0
32714,95006.99,542.15,542.52,1.01,0.01,-0.02,-7.05,2.93,1.46,145.83,-88.65,571,1,0,0
32751,95006.99,541.88,542.51,1.01,0.03,0.01,-8.10,3.13,-0.31,75.97,-88.46,571,1,0,0
32785,95007.33,541.85,542.51,1.01,0.06,0.03,-6.55,2.04,0.63,66.06,-86.35,571,1,0,0
32818,95006.24,541.94,542.51,1.00,0.03,0.01,-1.38,0.93,1.79,78.54,-87.97,571,1,0,0
32851,95009.41,541.91,542.51,1.01,0.02,-0.01,-2.29,0.38,1.31,109.78,-88.70,571,1,0,0
32884,95003.43,541.60,542.50,1.01,0.03,0.02,-3.89,0.15,0.72,62.15,-88.08,571,1,0,0
32917,95002.10,542.15,542.50,1.00,0.03,0.01,-4.16,-0.31,0.98,79.78,-88.11,571,1,0,0
32954,95007.71,541.81,542.50,1.01,0.03,0.00,-3.15,-0.43,0.87,88.19,-88.27,571,1,0,0
32988,95002.10,542.31,542.50,1.00,0.05,0.00,-5.33,-0.59,1.42,86.62,-87.41,571,1,0,0
33020,95002.45,542.27,542.50,1.01,0.05,0.01,-4.73,-1.04,1.87,78.81,-87.36,571,1,0,0
33054,95003.81,542.65,542.50,1.01,0.02,-0.01,-3.68,-1.50,1.53,109.81,-88.54,571,1,0,0
33087,95001.72,542.65,542.50,1.01,0.03,-0.02,-5.59,-1.07,1.00,124.88,-87.79,571,1,0,0
33121,95006.99,541.85,542.50,1.01,0.04,-0.01,-5.24,-0.80,0.95,102.74,-87.93,571,1,0,0
33158,94993.69,543.04,542.50,1.01,0.04,-0.01,-3.57,-1.24,0.74,104.42,-87.46,571,1,0,0
33191,95001.00,542.40,542.50,1.01,0.04,-0.02,-5.36,-0.75,1.27,119.41,-87.12,571,1,0,0
33225,94999.30,541.85,542.50,1.01,0.03,-0.02,-4.50,-0.92,1.19,121.57,-87.73,571,1,0,0
33259,94999.64,542.52,542.50,1.01,0.04,-0.02,-4.29,-0.84,1.13,120.63,-87.64,571,1,0,0
33293,94998.58,542.61,542.50,1.01,0.04,-0.03,-4.45,-0.48,1.37,131.69,-87.30,571,1,0,0
33327,95000.63,542.44,542.50,1.01,0.04,-0.02,-3.98,-0.46,1.21,119.87,-87.42,571,1,0,0
33363,94999.30,542.58,542.50,1.01,0.03,-0.03,-4.75,-0.43,1.52,127.35,-87.67,571,1,0,0
33397,95006.61,541.91,542.50,1.01,0.03,-0.01,-5.65,-0.70,1.01,103.84,-88.15,571,1,0,0
33431,94998.58,542.61,542.50,1.01,0.04,-0.03,-5.80,-1.23,0.85,127.94,-87.30,571,1,0,0
33465,95004.91,542.06,542.49,1.01,0.05,-0.02,-4.60,-1.24,1.79,113.28,-87.21,571,1,0,0
33499,95005.25,542.03,542.49,1.02,0.03,-0.04,-4.10,-1.37,1.59,143.45,-87.49,571,1,0,0
33537,95005.63,542.00,542.49,1.01,0.02,-0.04,-5.45,-0.81,0.74,146.68,-87.59,571,1,0,0
33570,94999.30,542.55,542.49,1.01,0.04,-0.03,-6.01,-0.51,0.72,123.07,-87.22,571,1,0,0
33604,95008.80,541.72,542.49,1.01,0.05,-0.03,-4.01,-0.98,1.55,121.73,-86.77,571,1,0,0
33637,95004.53,542.09,542.49,1.01,0.03,-0.05,-5.43,-0.86,1.97,146.46,-86.91,571,1,0,0
33671,94999.30,541.78,542.48,1.01,0.03,-0.04,-4.39,-0.91,1.44,142.87,-87.06,571,1,0,0
33704,94999.64,542.55,542.48,1.01,0.04,-0.03,-3.65,-0.93,1.18,123.33,-87.06,571,1,0,0
33742,95005.25,542.03,542.48,1.00,0.04,-0.04,-5.54,-1.14,1.19,137.23,-86.96,571,1,0,0
33785,94998.92,542.03,542.48,1.01,0.03,-0.06,-2.76,-0.63,1.30,154.63,-86.44,571,1,0,0
33818,95005.25,542.00,542.48,1.01,0.03,-0.04,-4.65,-0.38,0.99,145.06,-87.05,571,1,0,0
33852,94999.64,542.52,542.48,1.01,0.03,-0.05,-5.00,-0.40,0.92,149.74,-86.45,571,1,0,0
33886,95001.38,542.37,542.48,1.00,0.04,-0.05,-4.80,-0.15,1.02,136.97,-86.27,571,1,0,0
33920,95005.25,542.03,542.48,1.01,0.04,-0.05,-4.94,-0.18,1.46,145.96,-86.30,571,1,0,0
33967,95008.42,541.75,542.47,1.01,0.03,-0.05,-5.13,0.82,1.27,146.87,-86.82,571,1,0,0
34000,95008.80,541.72,542.47,1.01,0.03,-0.04,-5.09,0.21,1.07,142.06,-87.05,571,1,0,0
34034,95006.38,541.93,542.47,1.01,0.03,-0.05,-3.49,-0.37,0.57,150.89,-86.68,571,1,0,0
34068,95003.58,542.18,542.47,1.01,0.05,-0.05,-6.38,-0.21,0.82,137.06,-85.90,571,1,0,0
34102,95006.38,542.91,542.47,1.00,0.05,-0.05,-4.20,0.47,1.40,138.86,-86.04,571,1,0,0
34135,95002.45,542.24,542.47,1.01,0.03,-0.07,-5.13,1.13,1.27,158.71,-85.90,571,1,0,0
34172,95005.63,542.00,542.47,1.01,0.04,-0.07,-5.69,2.25,0.77,152.05,-85.69,571,1,0,0
34206,95004.91,542.06,542.47,1.01,0.05,-0.05,-4.41,2.62,1.48,135.01,-85.59,571,1,0,0
34240,95004.53,541.78,542.46,1.01,0.03,-0.05,-4.17,2.46,1.86,151.24,-86.78,571,1,0,0
34274,95002.45,542.27,542.46,1.01,0.02,-0.05,-4.71,2.40,0.87,157.67,-86.74,571,1,0,0
34307,95005.25,542.03,542.46,1.01,0.05,-0.05,-4.37,2.01,0.92,132.92,-85.98,571,1,0,0
34340,95002.45,542.27,542.46,1.01,0.04,-0.05,-4.03,1.57,1.11,143.65,-86.28,571,1,0,0
34378,95002.83,542.27,542.46,1.01,0.04,-0.06,-5.39,1.42,1.07,148.76,-85.76,571,1,0,0
34412,95005.25,542.03,542.46,1.01,0.03,-0.07,-5.61,1.77,1.11,159.52,-85.73,571,1,0,0
34445,95004.91,542.06,542.46,1.01,0.03,-0.06,-6.55,1.35,1.05,150.55,-86.19,571,1,0,0
34479,95002.45,542.27,542.46,1.00,0.04,-0.07,-5.12,1.08,0.92,150.85,-85.75,571,1,0,0
34512,94994.78,542.95,542.46,1.01,0.03,-0.07,-5.08,1.55,1.05,155.63,-85.96,571,1,0,0
