Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime
95150,89832,497.9,497.58,-7128,-14532,-548,1,0,0
95181,89832,497.9,497.59,-6468,-15100,2100,1,0,0
95212,89833,497.81,497.59,-8252,-24480,-2188,1,0,0
95259,89833,497.81,497.59,-13352,-32768,-11752,1,0,0
95290,89833,497.81,497.59,-27168,-32768,-16376,1,0,0
95322,89834,497.71,497.59,-32768,-32768,-30160,1,0,0
95353,89834,497.71,497.59,-32768,-32768,-32768,1,0,0
95384,89834,497.71,497.59,-32768,-32768,-32768,1,0,0
95420,89834,497.71,497.6,-32768,-32768,-32768,1,0,0
95452,89834,497.71,497.6,-32768,15348,-1452,1,0,0
95482,89831,497.99,497.6,-17240,-2736,-10552,1,0,0
95514,89827,498.36,497.6,-13568,3632,-17624,1,0,0
95546,89823,498.73,497.61,-11580,10764,-19480,1,0,0
95577,89821,498.92,497.62,-8668,15992,-18764,1,0,0
95608,89819,499.11,497.64,-7276,18772,-16236,1,0,0
95640,89819,499.11,497.65,-7776,19264,-14364,1,0,0
95671,89818,499.11,497.66,-9776,16764,-14044,1,0,0
95707,89818,499.2,497.67,-10860,10844,-16624,1,0,0
95737,89817,499.29,497.69,-9340,5196,-18784,1,0,0
95769,89817,499.29,497.7,-7032,-1084,-19388,1,0,0
95800,89816,499.38,497.72,-5528,-6236,-17988,1,0,0
95832,89815,499.48,497.73,-5548,-9436,-15864,1,0,0
95863,89814,499.57,497.75,-7616,-9592,-14184,1,0,0
95894,89814,499.57,497.77,-10504,-6384,-14340,1,0,0
95926,89815,499.48,497.78,-11928,-488,-15892,1,0,0
95958,89815,499.48,497.8,-11420,6228,-17244,1,0,0
95992,89814,499.57,497.82,-9812,13056,-17156,1,0,0
96024,89814,499.57,497.84,-8872,17320,-15804,1,0,0
96055,89813,499.66,497.86,-9236,18560,-14508,1,0,0
96087,89812,499.76,497.88,-10292,16836,-14764,1,0,0
96118,89810,499.94,497.91,-10624,12656,-16568,1,0,0
96149,89809,500.03,497.93,-9160,6848,-18580,1,0,0
96181,89807,500.22,497.96,-6716,396,-19084,1,0,0
96211,89805,500.41,497.99,-4836,-5100,-17736,1,0,0
96243,89805,500.41,498.02,-5040,-8692,-15444,1,0,0
96275,89803,500.59,498.06,-7364,-9344,-13644,1,0,0
96310,89802,500.68,498.09,-10508,-6264,-13944,1,0,0
96342,89801,500.78,498.13,-12016,-1084,-15544,1,0,0
96372,89800,500.87,498.18,-11516,5388,-16900,1,0,0
96404,89800,500.87,498.22,-9992,11132,-16976,1,0,0
96436,89800,500.87,498.26,-8740,15104,-15872,1,0,0
96466,89800,500.87,498.31,-8756,16520,-14648,1,0,0
96498,89800,500.87,498.35,-9468,15148,-14668,1,0,0
96529,89800,500.87,498.4,-9832,11508,-16060,1,0,0
96561,89800,500.87,498.44,-8952,6316,-17864,1,0,0
96605,89800,500.87,498.49,-5336,-1892,-18820,1,0,0
96636,89800,500.87,498.54,-3628,-6828,-17096,1,0,0
96667,89800,500.87,498.58,-4060,-9592,-14600,1,0,0
96699,89801,500.78,498.63,-6968,-9472,-12932,1,0,0
96731,89803,500.59,498.67,-10476,-5876,-12968,1,0,0
96761,89803,500.59,498.71,-12132,1044,-14572,1,0,0
96793,89804,500.5,498.75,-12496,8476,-16288,1,0,0
96825,89804,500.5,498.79,-11268,14460,-16504,1,0,0
96856,89806,500.31,498.83,-9748,17580,-16356,1,0,0
96891,89806,500.31,498.86,-8968,17748,-16080,1,0,0
96922,89806,500.31,498.89,-8220,14468,-16224,1,0,0
96968,89919,489.82,498.68,-32768,13096,32767,1,0,0
97000,90008,481.57,498.32,11764,-27172,-1044,1,0,0
97032,90008,481.57,497.73,32767,-1404,-14500,1,0,0
97062,90062,476.57,496.75,23228,3020,-4220,1,0,0
