Time,Pascal,alt,KMF,ax,ay,az,LaunchTime,ApoTime,LandTime
30404,89984,483.8,484.25,-180,16440,-1108,1,0,0
30436,89983,483.89,484.25,-124,16472,-1196,1,0,0
30468,89983,483.89,484.25,-228,16472,-1244,1,0,0
30498,89984,483.8,484.24,-168,16544,-1080,1,0,0
30530,89983,483.89,484.24,-140,16460,-1172,1,0,0
30561,89984,483.8,484.23,-360,16524,-1132,1,0,0
30593,89984,483.8,484.23,-304,16572,-1124,1,0,0
30623,89984,483.8,484.23,-192,16464,-1236,1,0,0
30658,89984,483.8,484.22,-148,16432,-980,1,0,0
30690,89984,483.8,484.22,-160,16544,-1116,1,0,0
30721,89984,483.8,484.21,-224,16452,-1236,1,0,0
30752,89984,483.8,484.21,-160,16476,-1076,1,0,0
30783,89984,483.8,484.21,-200,16484,-1176,1,0,0
30815,89984,483.8,484.2,-208,16536,-1184,1,0,0
30846,89984,483.8,484.2,-164,16516,-1260,1,0,0
30877,89984,483.8,484.19,-212,16432,-1168,1,0,0
30909,89984,483.8,484.19,-232,16572,-1152,1,0,0
30940,89984,483.8,484.19,-200,16464,-1308,1,0,0
30974,89984,483.8,484.18,-196,16496,-1180,1,0,0
31006,89984,483.8,484.18,-284,16488,-1184,1,0,0
31037,89984,483.8,484.18,-360,16472,-1108,1,0,0
31069,89984,483.8,484.17,-172,16504,-1148,1,0,0
31099,89985,483.7,484.17,-220,16468,-1280,1,0,0
31131,89986,483.7,484.16,-188,16468,-1088,1,0,0
31162,89986,483.61,484.16,-244,16508,-1216,1,0,0
31194,89986,483.61,484.15,-184,16508,-1176,1,0,0
31224,89985,483.7,484.15,-168,16484,-1080,1,0,0
31256,89985,483.7,484.14,-164,16492,-1276,1,0,0
31291,89985,483.7,484.14,-204,16488,-1152,1,0,0
31323,89984,483.8,484.14,-256,16388,-1072,1,0,0
31353,89984,483.8,484.13,-168,16464,-1188,1,0,0
31385,89985,483.7,484.13,-264,16472,-1184,1,0,0
31416,89985,483.7,484.12,-216,16492,-1144,1,0,0
31448,89985,483.7,484.12,-196,16556,-1212,1,0,0
31478,89985,483.7,484.12,-220,16572,-1224,1,0,0
31510,89985,483.7,484.11,-240,16500,-1224,1,0,0
31541,89985,483.7,484.11,-96,16476,-1040,1,0,0
31576,89985,483.7,484.11,-256,16436,-1140,1,0,0
31607,89985,483.7,484.1,-184,16460,-1132,1,0,0
31638,89985,483.7,484.1,-136,16408,-1136,1,0,0
31670,89985,483.7,484.09,-76,16456,-1024,1,0,0
31700,89985,483.7,484.09,-168,16584,-1248,1,0,0
31732,89984,483.8,484.09,-176,16588,-1088,1,0,0
31763,89985,483.7,484.08,-200,16476,-1160,1,0,0
31795,89984,483.8,484.08,-184,16508,-1056,1,0,0
31825,89984,483.8,484.08,-104,16444,-1052,1,0,0
31857,89984,483.8,484.08,-192,16500,-1092,1,0,0
31901,89984,483.8,484.07,-124,16544,-1124,1,0,0
31932,89984,483.8,484.07,-252,16464,-1144,1,0,0
31964,89984,483.8,484.07,-144,16448,-1236,1,0,0
31994,89984,483.8,484.07,-212,16500,-1168,1,0,0
32026,89984,483.8,484.06,-244,16600,-1020,1,0,0
32057,89985,483.7,484.06,-224,16416,-1160,1,0,0
32089,89985,483.7,484.06,-332,16476,-1104,1,0,0
32119,89985,483.7,484.05,-176,16500,-1068,1,0,0
32160,89985,483.7,484.05,-208,16468,-960,1,0,0
32192,89985,483.7,484.05,-224,16476,-1192,1,0,0
32227,89985,483.7,484.04,-244,16380,-1148,1,0,0
32258,89985,483.7,484.04,-216,16500,-1216,1,0,0
32289,89985,483.7,484.04,-124,16464,-1240,1,0,0
32320,89984,483.8,484.04,-184,16528,-1212,1,0,0
32352,89985,483.8,484.03,-224,16464,-1072,1,0,0
32382,89985,483.7,484.03,-216,16540,-1208,1,0,0
32414,89984,483.8,484.03,-248,16424,-1232,1,0,0
32445,89984,483.8,484.03,-244,16548,-1192,1,0,0
32477,89985,483.7,484.02,-184,16468,-1224,1,0,0
32512,89985,483.7,484.02,-160,16508,-1108,1,0,0
32542,89986,483.61,484.02,-172,16536,-1108,1,0,0
32574,89986,483.61,484.01,-168,16532,-1148,1,0,0
32605,89986,483.61,484.01,-108,16476,-1216,1,0,0
32636,89986,483.61,484.01,-160,16488,-1208,1,0,0
32667,89986,483.61,484,-164,16500,-1156,1,0,0
32699,89985,483.7,484,-248,16448,-1136,1,0,0
32730,89986,483.61,484,-364,16436,-1068,1,0,0
32761,89986,483.61,483.99,-152,16432,-1176,1,0,0
32792,89986,483.61,483.99,-256,16392,-1176,1,0,0
32827,89986,483.61,483.99,-136,16500,-1124,1,0,0
32859,89987,483.52,483.98,-152,16460,-1148,1,0,0
32889,89988,483.52,483.98,-152,16460,-1220,1,0,0
32921,89988,483.43,483.98,-180,16484,-1092,1,0,0
32952,89987,483.52,483.97,-160,16508,-1096,1,0,0
32984,89987,483.52,483.97,-156,16544,-1148,1,0,0
33014,89987,483.52,483.96,-72,16468,-1164,1,0,0
33046,89987,483.52,483.96,-240,16432,-1120,1,0,0
33077,89988,483.43,483.95,-236,16436,-1344,1,0,0
33107,89987,483.52,483.95,-176,16400,-1188,1,0,0
33143,89987,483.52,483.95,-204,16564,-1080,1,0,0
33174,89987,483.52,483.94,-184,16528,-1152,1,0,0
33206,89987,483.52,483.94,-128,16444,-1216,1,0,0
33236,89988,483.43,483.94,-196,16372,-1216,1,0,0
33267,89987,483.52,483.93,-192,16472,-988,1,0,0
33299,89987,483.52,483.93,-204,16488,-1200,1,0,0
33330,89987,483.52,483.92,-224,16500,-1216,1,0,0
33361,89987,483.52,483.92,-192,16428,-1156,1,0,0
33392,89988,483.52,483.92,-136,16392,-1108,1,0,0
33427,89988,483.43,483.91,-88,16576,-1112,1,0,0
33459,89988,483.43,483.91,-156,16448,-1188,1,0,0
33489,89988,483.43,483.9,-228,16392,-1084,1,0,0
33521,89989,483.33,483.9,-248,16568,-1108,1,0,0
33552,89989,483.33,483.89,-224,16544,-1140,1,0,0
33584,89990,483.24,483.89,-168,16500,-1084,1,0,0
33614,89990,483.24,483.88,-336,16432,-1124,1,0,0
33645,89990,483.24,483.88,-232,16412,-1212,1,0,0
33677,89990,483.24,483.87,-264,16500,-1120,1,0,0
33717,89989,483.33,483.87,-208,16512,-1296,1,0,0
33752,89989,483.33,483.86,-232,16476,-1300,1,0,0
33783,89989,483.33,483.86,-152,16572,-1024,1,0,0
33814,89990,483.24,483.85,-280,16420,-1096,1,0,0
33846,89990,483.24,483.85,-248,16496,-1108,1,0,0
33876,89991,483.15,483.84,-112,16536,-1028,1,0,0
33908,89991,483.15,483.83,-236,16516,-1164,1,0,0
33939,89992,483.05,483.83,-128,16564,-1132,1,0,0
33980,89992,483.05,483.82,-148,16448,-1076,1,0,0
34012,89993,482.96,483.81,-116,16476,-1136,1,0,0
34042,89993,482.96,483.8,-220,16504,-1148,1,0,0
34077,89993,482.96,483.8,-332,16452,-1052,1,0,0
34109,89993,482.96,483.79,-196,16460,-1172,1,0,0
34140,89993,482.96,483.78,-316,16436,-1188,1,0,0
34170,89992,483.05,483.77,-208,16544,-1168,1,0,0
34202,89992,483.05,483.77,-160,16496,-1148,1,0,0
34233,89993,482.96,483.76,-180,16524,-1076,1,0,0
34265,89992,483.05,483.75,-216,16544,-1236,1,0,0
34295,89992,483.05,483.75,-164,16632,-1228,1,0,0
34327,89993,482.96,483.74,-192,16556,-1184,1,0,0
34362,89993,482.96,483.73,-296,16456,-1156,1,0,0
34393,89993,482.96,483.72,-244,16556,-1020,1,0,0
34424,89993,482.96,483.72,-152,16500,-1220,1,0,0
34455,89993,482.96,483.71,-120,16412,-1272,1,0,0
34486,89993,482.96,483.7,-48,16560,-1152,1,0,0
34518,89993,482.96,483.69,-208,16576,-1128,1,0,0
34548,89993,482.96,483.69,-160,16496,-1164,1,0,0
34580,89993,482.96,483.68,-288,16548,-1136,1,0,0
34611,89993,482.96,483.67,-260,16496,-1204,1,0,0
34641,89994,482.87,483.66,-264,16480,-1168,1,0,0
34677,89994,482.87,483.65,-88,16508,-1132,1,0,0
34708,89994,482.87,483.65,-160,16404,-1288,1,0,0
34739,89994,482.87,483.64,-236,16508,-1172,1,0,0
34770,89995,482.78,483.63,-256,16492,-1152,1,0,0
34801,89995,482.78,483.62,-208,16468,-1148,1,0,0
34833,89995,482.78,483.61,-172,16552,-1296,1,0,0
34864,89994,482.78,483.6,-256,16564,-1160,1,0,0
34895,89994,482.87,483.59,-236,16428,-1064,1,0,0
34926,89995,482.78,483.59,-168,16480,-1108,1,0,0
34957,89995,482.78,483.58,-324,16556,-1172,1,0,0
34992,89995,482.78,483.57,-264,16492,-1124,1,0,0
35022,89996,482.68,483.56,-148,16516,-1156,1,0,0
35054,89995,482.78,483.55,-220,16556,-1200,1,0,0
35085,89996,482.68,483.54,-216,16484,-1168,1,0,0
35116,89995,482.78,483.53,-200,16492,-1076,1,0,0
35146,89995,482.78,483.52,-168,16460,-1196,1,0,0
35178,89995,482.78,483.51,-188,16524,-1156,1,0,0
35209,89995,482.78,483.51,-56,16564,-1184,1,0,0
35239,89996,482.68,483.5,-124,16608,-1136,1,0,0
35429,89995,482.78,483.49,-152,16520,-1084,1,0,0
35463,89995,482.78,483.48,-104,16516,-1264,1,0,0
35495,89995,482.78,483.47,-232,16412,-964,1,0,0
35529,89995,482.78,483.46,-268,16452,-1164,1,0,0
35563,89995,482.78,483.46,-248,16508,-1216,1,0,0
35596,89995,482.78,483.45,-184,16452,-1192,1,0,0
35638,89995,482.78,483.44,-216,16596,-1036,1,0,0
35672,89995,482.78,483.43,-204,16536,-1232,1,0,0
35705,89995,482.78,483.43,-124,16480,-1156,1,0,0
35738,89995,482.78,483.42,-312,16484,-1112,1,0,0
35776,89994,482.87,483.41,-228,16536,-1200,1,0,0
35810,89994,482.87,483.41,-224,16544,-1252,1,0,0
35844,89994,482.87,483.4,-208,16464,-1156,1,0,0
35876,89994,482.87,483.39,-144,16536,-1068,1,0,0
35910,89994,482.87,483.39,-116,16604,-1036,1,0,0
35944,89994,482.87,483.38,-280,16508,-1184,1,0,0
35988,89994,482.87,483.37,-92,16440,-1068,1,0,0
36022,89994,482.87,483.37,-204,16368,-1156,1,0,0
36056,89994,482.87,483.36,-232,16488,-1164,1,0,0
36089,89995,482.78,483.36,-168,16500,-1236,1,0,0
36127,89995,482.78,483.35,-180,16460,-1032,1,0,0
36161,89996,482.68,483.34,-60,16528,-1124,1,0,0
36195,89996,482.68,483.33,-144,16456,-1140,1,0,0
36229,89996,482.68,483.33,-196,16504,-1164,1,0,0
36262,89996,482.68,483.32,-212,16464,-1240,1,0,0
36296,89995,482.78,483.31,-84,16436,-1028,1,0,0
36330,89996,482.68,483.31,-220,16488,-1088,1,0,0
36364,89995,482.78,483.3,-244,16496,-1112,1,0,0
36398,89996,482.68,483.29,-280,16508,-1184,1,0,0
36435,89996,482.68,483.29,-196,16500,-1216,1,0,0
36469,89995,482.78,483.28,-200,16504,-1120,1,0,0
36503,89995,482.78,483.27,-12,16268,-1272,1,0,0
36537,89995,482.78,483.27,-84,16600,-1188,1,0,0
36570,89995,482.78,483.26,-204,16464,-1116,1,0,0
36603,89995,482.78,483.26,-64,16464,-1276,1,0,0
36637,89996,482.68,483.25,-380,16536,-868,1,0,0
36671,89996,482.68,483.24,-324,16544,-1024,1,0,0
36705,89997,482.59,483.24,-1476,15952,-2988,1,0,0
36739,89996,482.68,483.23,116,18016,-704,1,0,0
36776,89996,482.68,483.22,-3456,18164,432,1,0,0
36810,89996,482.68,483.22,252,18036,-2752,1,0,0
36844,89996,482.68,483.21,-552,19112,-1444,1,0,0
36878,89996,482.68,483.21,-188,16524,-1604,1,0,0
36912,89996,482.68,483.2,4056,16516,-532,1,0,0
36944,89995,482.78,483.19,-1276,14944,-528,1,0,0
36978,89995,482.78,483.19,212,15732,-644,1,0,0
37012,89995,482.78,483.19,836,16980,632,1,0,0
37046,89995,482.78,483.18,560,13172,-988,1,0,0
37080,89995,482.78,483.18,1836,12584,-776,1,0,0
37117,89994,482.87,483.17,-2316,17676,1328,1,0,0
37151,89995,482.78,483.17,-840,17396,956,1,0,0
37184,89995,482.78,483.16,1800,19284,2512,1,0,0
37218,89996,482.68,483.16,-2260,15032,-1004,1,0,0
37252,89996,482.68,483.15,-2356,13332,836,1,0,0
37285,89995,482.78,483.15,-648,14060,704,1,0,0
37319,89995,482.78,483.15,768,16864,724,1,0,0
37353,89995,482.78,483.14,3156,18160,1588,1,0,0
37387,89996,482.68,483.14,920,16792,1040,1,0,0
37421,89996,482.68,483.13,1256,16240,-56,1,0,0
37457,89996,482.68,483.13,876,16436,-560,1,0,0
37491,89996,482.68,483.12,-604,15356,-1564,1,0,0
37525,89996,482.68,483.12,-1356,14760,-2488,1,0,0
37559,89996,482.68,483.11,13060,25984,-9756,1,0,0
37602,89996,482.68,483.11,2756,14196,-5720,1,0,0
37636,89996,482.68,483.1,11212,19264,-10700,1,0,0
37669,89996,482.68,483.1,1120,15860,-2224,1,0,0
37703,89996,482.68,483.09,-204,16404,-1652,1,0,0
37737,89996,482.68,483.09,-1016,15640,-800,1,0,0
37771,89996,482.68,483.08,-780,16636,-1996,1,0,0
37808,89996,482.68,483.08,-568,16408,-1992,1,0,0
37841,89997,482.59,483.08,-480,16648,-1964,1,0,0
37875,89996,482.68,483.07,-1172,16648,-1544,1,0,0
37919,89997,482.59,483.07,-696,16524,-1880,1,0,0
37953,89997,482.59,483.06,-776,16404,-1928,1,0,0
37987,89997,482.59,483.06,-692,16408,-1908,1,0,0
38021,89997,482.59,483.05,-684,16456,-1996,1,0,0
38054,89997,482.59,483.05,-768,16464,-1816,1,0,0
38088,89997,482.59,483.04,-836,16436,-1972,1,0,0
38126,89996,482.68,483.04,-696,16464,-1840,1,0,0
38160,89996,482.68,483.03,-672,16508,-1832,1,0,0
38193,89996,482.68,483.03,-784,16560,-1972,1,0,0
38226,89995,482.78,483.03,-744,16504,-1760,1,0,0
38260,89995,482.78,483.03,-624,16484,-1928,1,0,0
38294,89995,482.78,483.02,-696,16344,-1792,1,0,0
38328,89995,482.78,483.02,-868,16444,-1812,1,0,0
38362,89995,482.78,483.02,-664,16480,-1828,1,0,0
38395,89995,482.78,483.02,-756,16420,-1936,1,0,0
38429,89995,482.78,483.01,-708,16488,-1968,1,0,0
38466,89995,482.78,483.01,-768,16484,-1872,1,0,0
38500,89995,482.78,483.01,-756,16528,-1944,1,0,0
38534,89995,482.78,483.01,-708,16576,-1848,1,0,0
38567,89995,482.78,483,-732,16424,-1956,1,0,0
38601,89995,482.78,483,-720,16384,-1948,1,0,0
38635,89995,482.78,483,-632,16492,-1792,1,0,0
38669,89995,482.78,483,-696,16548,-1776,1,0,0
38703,89995,482.78,482.99,-740,16440,-1768,1,0,0
38736,89995,482.78,482.99,-772,16512,-1792,1,0,0
38770,89995,482.78,482.99,-688,16536,-1944,1,0,0
38807,89995,482.78,482.99,-732,16432,-1844,1,0,0
38841,89994,482.87,482.99,-816,16404,-1920,1,0,0
38875,89994,482.87,482.99,-812,16492,-1876,1,0,0
38908,89994,482.87,482.99,-768,16564,-1936,1,0,0
38942,89995,482.78,482.98,-736,16440,-1976,1,0,0
38976,89995,482.78,482.98,-688,16372,-1900,1,0,0
39010,89994,482.87,482.98,-672,16412,-1852,1,0,0
39044,89994,482.87,482.98,-672,16508,-1872,1,0,0
39077,89994,482.87,482.98,-700,16500,-1980,1,0,0
39114,89993,482.96,482.98,-664,16544,-1896,1,0,0
39148,89993,482.96,482.98,-744,16452,-1900,1,0,0
39182,89993,482.96,482.98,-712,16492,-1996,1,0,0
39216,89993,482.96,482.98,-652,16384,-1920,1,0,0
39249,89992,483.05,482.98,-704,16468,-1936,1,0,0
39283,89992,483.05,482.98,-856,16520,-1856,1,0,0
39317,89992,483.05,482.98,-756,16452,-1928,1,0,0
39351,89992,483.05,482.98,-720,16420,-1948,1,0,0
39385,89993,482.96,482.98,-680,16540,-1900,1,0,0
39418,89993,482.96,482.98,-796,16480,-1980,1,0,0
39455,89993,482.96,482.98,-720,16436,-1832,1,0,0
39489,89993,482.96,482.98,-664,16420,-1904,1,0,0
39532,89993,482.96,482.98,-676,16508,-1984,1,0,0
39566,89993,482.96,482.98,-676,16412,-1880,1,0,0
39600,89993,482.96,482.98,-720,16412,-1940,1,0,0
39633,89993,482.96,482.98,-776,16364,-1740,1,0,0
39666,89993,482.96,482.98,-760,16436,-1884,1,0,0
39700,89993,482.96,482.98,-772,16540,-1964,1,0,0
39734,89993,482.96,482.98,-704,16508,-1812,1,0,0
39768,89992,483.05,482.98,-716,16500,-1828,1,0,0
39799,89992,483.05,482.98,-692,16448,-1972,1,0,0
39833,89992,483.05,482.98,-696,16520,-1900,1,0,0
39876,89992,483.05,482.98,-748,16400,-1964,1,0,0
39910,89992,483.05,482.98,-772,16548,-1936,1,0,0
39944,89993,482.96,482.98,-740,16376,-1896,1,0,0
39977,89992,483.05,482.98,-836,16484,-2020,1,0,0
40011,89993,482.96,482.98,-688,16500,-1904,1,0,0
40045,89993,482.96,482.98,-636,16496,-1956,1,0,0
40079,89993,482.96,482.98,-768,16364,-1912,1,0,0
40116,89993,482.96,482.98,-680,16552,-1828,1,0,0
40150,89994,482.87,482.98,-640,16528,-1872,1,0,0
40183,89994,482.87,482.98,-784,16440,-1864,1,0,0
40217,89993,482.96,482.98,-708,16420,-1900,1,0,0
40251,89993,482.96,482.98,-632,16480,-1932,1,0,0
40285,89993,482.96,482.98,-760,16468,-1948,1,0,0
40318,89992,483.05,482.98,-812,16384,-1836,1,0,0
40352,89992,483.05,482.98,-700,16508,-1796,1,0,0
40386,89993,482.96,482.98,-700,16396,-1888,1,0,0
40419,89993,482.96,482.98,-640,16528,-1820,1,0,0
40457,89993,482.96,482.98,-656,16468,-1984,1,0,0
40491,89993,482.96,482.98,-628,16468,-1840,1,0,0
40524,89993,482.96,482.98,-796,16412,-1852,1,0,0
40558,89993,482.96,482.98,-624,16516,-1836,1,0,0
40591,89993,482.96,482.98,-756,16444,-1936,1,0,0
40625,89993,482.96,482.98,-792,16476,-1804,1,0,0
40658,89993,482.96,482.98,-700,16440,-1744,1,0,0
40692,89993,482.96,482.98,-788,16512,-1968,1,0,0
40726,89992,483.05,482.98,-680,16460,-1960,1,0,0
40764,89992,483.05,482.98,-856,16460,-1884,1,0,0
40797,89992,483.05,482.98,-740,16512,-1944,1,0,0
40830,89992,483.05,482.98,-724,16496,-1920,1,0,0
40864,89992,483.05,482.98,-720,16344,-1820,1,0,0
40898,89992,483.05,482.98,-720,16488,-1948,1,0,0
40932,89992,483.05,482.98,-812,16504,-1768,1,0,0
40966,89992,483.05,482.98,-728,16572,-1760,1,0,0
40999,89992,483.05,482.98,-776,16428,-1984,1,0,0
41032,89992,483.05,482.98,-760,16476,-1880,1,0,0
41066,89992,483.05,482.98,-752,16400,-1916,1,0,0
41104,89991,483.15,482.98,-688,16456,-1840,1,0,0
41138,89991,483.15,482.99,-772,16496,-1780,1,0,0
41171,89991,483.15,482.99,-628,16448,-1824,1,0,0
41204,89991,483.15,482.99,-640,16448,-1920,1,0,0
41238,89991,483.15,482.99,-564,16468,-1944,1,0,0
41272,89991,483.15,482.99,-736,16500,-1912,1,0,0
41306,89991,483.15,482.99,-736,16444,-1832,1,0,0
41339,89992,483.05,482.99,-640,16488,-1864,1,0,0
41373,89993,482.96,482.99,-712,16500,-1880,1,0,0
41406,89992,483.05,482.99,-800,16528,-2040,1,0,0
41444,89992,483.05,482.99,-712,16472,-1944,1,0,0
41487,89992,483.05,482.99,-656,16404,-1884,1,0,0
41520,89992,483.05,482.99,-784,16396,-1904,1,0,0
41553,89992,483.05,482.99,-716,16412,-1896,1,0,0
41587,89991,483.15,482.99,-812,16464,-1844,1,0,0
41621,89991,483.15,482.99,-828,16452,-1896,1,0,0
41655,89991,483.15,483,-736,16520,-1832,1,0,0
41689,89991,483.15,483,-680,16516,-1948,1,0,0
41722,89991,483.15,483,-768,16432,-1828,1,0,0
41759,89991,483.15,483,-712,16488,-1840,1,0,0
41793,89991,483.15,483,-768,16396,-1896,1,0,0
41837,89991,483.15,483,-732,16460,-1972,1,0,0
41871,89992,483.05,483,-744,16472,-1896,1,0,0
41905,89992,483.05,483,-768,16468,-1928,1,0,0
41937,89992,483.05,483,-656,16380,-1960,1,0,0
41971,89991,483.05,483,-692,16392,-1888,1,0,0
42005,89991,483.15,483,-648,16468,-1856,1,0,0
42039,89992,483.05,483,-816,16476,-1852,1,0,0
42073,89991,483.15,483,-696,16420,-1908,1,0,0
42110,89991,483.15,483,-816,16416,-1800,1,0,0
42143,89991,483.15,483,-728,16428,-1960,1,0,0
42177,89991,483.15,483,-768,16532,-1836,1,0,0
42211,89991,483.15,483.01,-692,16504,-1820,1,0,0
42245,89991,483.15,483.01,-728,16428,-1964,1,0,0
42278,89991,483.15,483.01,-680,16496,-1912,1,0,0
42311,89990,483.24,483.01,-664,16420,-1852,1,0,0
42345,89990,483.24,483.01,-732,16488,-1928,1,0,0
42379,89991,483.15,483.01,-668,16472,-1900,1,0,0
42413,89991,483.15,483.01,-788,16520,-1844,1,0,0
42450,89991,483.15,483.01,-724,16512,-1832,1,0,0
42483,89991,483.15,483.01,-748,16400,-1856,1,0,0
42517,89990,483.24,483.01,-748,16312,-1924,1,0,0
42551,89990,483.24,483.01,-680,16436,-1932,1,0,0
42585,89990,483.24,483.02,-784,16488,-1916,1,0,0
42618,89989,483.24,483.02,-804,16328,-1900,1,0,0
42652,89989,483.33,483.02,-664,16372,-1820,1,0,0
42685,89988,483.43,483.02,-760,16412,-1760,1,0,0
42719,89988,483.43,483.02,-676,16480,-1828,1,0,0
42757,89988,483.43,483.03,-792,16412,-1896,1,0,0
42790,89988,483.43,483.03,-688,16436,-1876,1,0,0
42823,89988,483.43,483.03,-708,16552,-1828,1,0,0
42857,89989,483.33,483.03,-664,16464,-1876,1,0,0
42891,89988,483.43,483.03,-720,16504,-1948,1,0,0
42925,89989,483.33,483.04,-620,16436,-1928,1,0,0
42958,89990,483.24,483.04,-632,16352,-1824,1,0,0
42992,89989,483.33,483.04,-772,16540,-1780,1,0,0
43025,89989,483.33,483.04,-816,16432,-1912,1,0,0
43059,89989,483.33,483.04,-720,16456,-1796,1,0,0
43097,89989,483.33,483.04,-668,16448,-1940,1,0,0
43129,89989,483.33,483.04,-740,16416,-1900,1,0,0
43163,89989,483.33,483.05,-728,16392,-1824,1,0,0
43197,89989,483.33,483.05,-840,16536,-1808,1,0,0
43231,89988,483.43,483.05,-568,16416,-2064,1,0,0
43265,89988,483.43,483.05,-696,16428,-1884,1,0,0
43298,89988,483.43,483.05,-628,16384,-1956,1,0,0
43331,89988,483.43,483.06,-704,16448,-1928,1,0,0
43365,89988,483.43,483.06,-776,16372,-1760,1,0,0
43399,89988,483.43,483.06,-820,16468,-1788,1,0,0
43445,89988,483.43,483.06,-636,16488,-1956,1,0,0
43479,89988,483.43,483.06,-744,16480,-1836,1,0,0
43512,89989,483.33,483.07,-660,16512,-1900,1,0,0
43546,89989,483.33,483.07,-792,16516,-1880,1,0,0
43580,89988,483.43,483.07,-692,16524,-1808,1,0,0
43613,89988,483.43,483.07,-792,16516,-1856,1,0,0
43646,89988,483.43,483.07,-688,16444,-1844,1,0,0
43680,89987,483.52,483.08,-756,16492,-1924,1,0,0
43714,89987,483.52,483.08,-784,16428,-1920,1,0,0
43761,89987,483.52,483.08,-756,16508,-1932,1,0,0
43795,89987,483.52,483.08,-716,16516,-1876,1,0,0
43829,89987,483.52,483.09,-788,16420,-1856,1,0,0
43863,89987,483.52,483.09,-732,16456,-1924,1,0,0
43896,89987,483.52,483.09,-712,16416,-1900,1,0,0
43929,89987,483.52,483.09,-696,16464,-1980,1,0,0
43963,89987,483.52,483.09,-680,16404,-1936,1,0,0
43997,89987,483.52,483.1,-756,16380,-1840,1,0,0
44030,89987,483.52,483.1,-604,16448,-1820,1,0,0
44064,89987,483.52,483.1,-820,16424,-1864,1,0,0
44101,89987,483.52,483.1,-724,16460,-1832,1,0,0
44135,89987,483.52,483.11,-664,16488,-1976,1,0,0
44169,89986,483.61,483.11,-644,16480,-1904,1,0,0
44201,89986,483.61,483.11,-748,16428,-1900,1,0,0
44235,89986,483.61,483.12,-696,16372,-1908,1,0,0
44269,89986,483.61,483.12,-728,16396,-1872,1,0,0
44303,89986,483.61,483.12,-700,16444,-1852,1,0,0
44337,89986,483.61,483.12,-732,16512,-1972,1,0,0
44370,89986,483.61,483.13,-720,16380,-1896,1,0,0
44403,89987,483.52,483.13,-764,16460,-1896,1,0,0
44441,89986,483.61,483.13,-744,16488,-1932,1,0,0
44475,89987,483.52,483.13,-676,16468,-1908,1,0,0
44508,89986,483.61,483.14,-616,16432,-2024,1,0,0
44541,89986,483.61,483.14,-792,16332,-1864,1,0,0
44575,89987,483.52,483.14,-684,16440,-1860,1,0,0
44609,89987,483.52,483.14,-752,16544,-1916,1,0,0
44643,89987,483.52,483.15,-704,16452,-1920,1,0,0
44676,89987,483.52,483.15,-776,16448,-2000,1,0,0
44709,89987,483.52,483.15,-664,16488,-1792,1,0,0
44747,89987,483.52,483.15,-608,16472,-1816,1,0,0
44780,89987,483.52,483.16,-752,16484,-1984,1,0,0
44814,89986,483.61,483.16,-696,16464,-1844,1,0,0
44848,89986,483.61,483.16,-696,16480,-1844,1,0,0
44881,89987,483.52,483.16,-688,16420,-1856,1,0,0
44915,89987,483.52,483.17,-740,16440,-1912,1,0,0
44948,89987,483.52,483.17,-672,16564,-1824,1,0,0
44982,89987,483.52,483.17,-736,16464,-1848,1,0,0
45016,89986,483.61,483.17,-752,16524,-1784,1,0,0
45049,89986,483.61,483.18,-704,16444,-1812,1,0,0
45086,89986,483.61,483.18,-736,16456,-1916,1,0,0
45120,89985,483.7,483.18,-736,16412,-1828,1,0,0
45154,89985,483.7,483.18,-584,16456,-1856,1,0,0
45187,89985,483.7,483.19,-700,16404,-1912,1,0,0
45220,89985,483.7,483.19,-832,16476,-1864,1,0,0
45254,89985,483.7,483.19,-712,16440,-1964,1,0,0
45288,89985,483.7,483.2,-684,16520,-1896,1,0,0
45322,89986,483.61,483.2,-752,16544,-2012,1,0,0
45355,89986,483.61,483.2,-700,16388,-1868,1,0,0
45398,89986,483.61,483.21,-768,16500,-1668,1,0,0
45435,89986,483.61,483.21,-732,16444,-1836,1,0,0
45468,89987,483.52,483.21,-728,16480,-1748,1,0,0
45502,89987,483.52,483.21,-756,16424,-1792,1,0,0
45536,89986,483.61,483.21,-720,16488,-1864,1,0,0
45570,89986,483.61,483.22,-688,16424,-1924,1,0,0
45602,89986,483.61,483.22,-688,16460,-1960,1,0,0
45636,89986,483.61,483.22,-736,16444,-1900,1,0,0
45670,89985,483.7,483.22,-772,16524,-1880,1,0,0
45714,89985,483.7,483.23,-796,16380,-1880,1,0,0
45751,89985,483.7,483.23,-760,16428,-2052,1,0,0
45784,89985,483.7,483.23,-648,16456,-1904,1,0,0
45817,89986,483.61,483.24,-740,16404,-1920,1,0,0
45851,89986,483.61,483.24,-788,16532,-1792,1,0,0
45884,89985,483.7,483.24,-672,16484,-1948,1,0,0
45918,89985,483.7,483.24,-624,16512,-1832,1,0,0
45950,89985,483.7,483.25,-728,16424,-1876,1,0,0
45984,89984,483.8,483.25,-696,16468,-1908,1,0,0
46017,89984,483.8,483.25,-696,16364,-1880,1,0,0
46051,89984,483.8,483.26,-720,16360,-1964,1,0,0
46088,89984,483.8,483.26,-712,16416,-1936,1,0,0
46121,89985,483.7,483.26,-792,16488,-1916,1,0,0
46154,89984,483.8,483.27,-688,16556,-1936,1,0,0
46188,89984,483.8,483.27,-620,16448,-1872,1,0,0
